condition_id,nbar,pauli,pauli_weight,mode_class,h_rad_per_gate,gamma_per_gate
rates_3fa0e6fcd1bc3bb5,4.0,XX,2,correlated,0.07272078006128585,0.004293877917872897
rates_3fa0e6fcd1bc3bb5,4.0,XY,2,correlated,-1.1589116608956539e-08,5.091103059148925e-09
rates_3fa0e6fcd1bc3bb5,4.0,XZ,2,correlated,3.365139341773298e-09,3.6592997217706636e-09
rates_3fa0e6fcd1bc3bb5,4.0,YI,1,local,-2.7993202672175158e-09,7.256431484052357e-09
rates_3fa0e6fcd1bc3bb5,4.0,YX,2,correlated,-8.36808790094567e-09,1.2848061504457109e-08
rates_3fa0e6fcd1bc3bb5,4.0,YY,2,correlated,5.515708922918465e-09,1.3111183263739924e-08
rates_3fa0e6fcd1bc3bb5,4.0,YZ,2,correlated,5.059776179718816e-09,6.27761578287171e-09
rates_3fa0e6fcd1bc3bb5,4.0,ZI,1,local,-5.485815678557402e-10,1.2514114019065073e-08
rates_3fa0e6fcd1bc3bb5,4.0,ZX,2,correlated,3.1649879738578485e-09,6.965876159746587e-09
rates_3fa0e6fcd1bc3bb5,4.0,ZY,2,correlated,1.4500548502085045e-08,1.391859959752606e-08
rates_3fa0e6fcd1bc3bb5,4.0,ZZ,2,correlated,-1.882257049798036e-15,1.0724714580821748e-08
rates_405ddd5e4fdb9f22,0.01,IX,1,local,-1.990890996032514e-09,0.0002816755236185069
rates_405ddd5e4fdb9f22,0.01,IY,1,local,3.6100218019743917e-09,4.43905097746795e-05
rates_405ddd5e4fdb9f22,0.01,IZ,1,local,-8.056293800819883e-11,0.00012228619232942
rates_405ddd5e4fdb9f22,0.01,XI,1,local,-3.5229918655080034e-09,0.0002816752058729475
rates_405ddd5e4fdb9f22,0.01,XX,2,correlated,0.01372857554965377,0.00016371135701507913
rates_405ddd5e4fdb9f22,0.01,XY,2,correlated,-2.775520877880398e-09,0.0001222663465377264
rates_405ddd5e4fdb9f22,0.01,XZ,2,correlated,-1.0888460001261769e-09,4.43871489008863e-05
rates_405ddd5e4fdb9f22,0.01,YI,1,local,-5.919717764410582e-09,4.439008626973356e-05
rates_405ddd5e4fdb9f22,0.01,YX,2,correlated,4.585356928481393e-09,0.0001222666193694394
rates_405ddd5e4fdb9f22,0.01,YY,2,correlated,-2.338776216756052e-09,0.0
rates_405ddd5e4fdb9f22,0.01,YZ,2,correlated,3.888415655046092e-09,0.0
rates_405ddd5e4fdb9f22,0.01,ZI,1,local,1.5450691364297854e-10,0.00012228606411362482
rates_405ddd5e4fdb9f22,0.01,ZX,2,correlated,-1.2360434604044825e-09,4.43874277895007e-05
rates_405ddd5e4fdb9f22,0.01,ZY,2,correlated,-3.3211534765690174e-09,0.0
rates_405ddd5e4fdb9f22,0.01,ZZ,2,correlated,7.168438531508256e-17,9.407371800571518e-09
rates_405ddd5e4fdb9f22,1.0,IX,1,local,3.868326327352104e-09,0.0008061661939210862
rates_405ddd5e4fdb9f22,1.0,IY,1,local,6.14388079206256e-09,6.25630711945234e-05
rates_405ddd5e4fdb9f22,1.0,IZ,1,local,3.241359134129775e-10,0.00010410771589229871
rates_405ddd5e4fdb9f22,1.0,XI,1,local,8.09286377661402e-09,0.0008061729990371577
rates_405ddd5e4fdb9f22,1.0,XX,2,correlated,0.028798191706122366,0.0006155855250751406
rates_405ddd5e4fdb9f22,1.0,XY,2,correlated,5.061057378658169e-09,0.00010409786273471547
rates_405ddd5e4fdb9f22,1.0,XZ,2,correlated,-2.515324800499431e-09,6.256279933204081e-05
rates_405ddd5e4fdb9f22,1.0,YI,1,local,8.320443264457526e-10,6.257124870504464e-05
rates_405ddd5e4fdb9f22,1.0,YX,2,correlated,-8.462353246064651e-10,0.00010409768675571863
rates_405ddd5e4fdb9f22,1.0,YY,2,correlated,-6.001666354501135e-09,1.550773972493094e-09
rates_405ddd5e4fdb9f22,1.0,YZ,2,correlated,-3.933562780027886e-09,0.0
rates_405ddd5e4fdb9f22,1.0,ZI,1,local,-4.42426758842803e-11,0.00010410712991258804
rates_405ddd5e4fdb9f22,1.0,ZX,2,correlated,-3.0582436060393283e-09,6.255538377986055e-05
rates_405ddd5e4fdb9f22,1.0,ZY,2,correlated,-1.4782364042846276e-09,0.0
rates_405ddd5e4fdb9f22,1.0,ZZ,2,correlated,7.871248290237289e-17,4.101768282666063e-09
rates_405ddd5e4fdb9f22,2.0,IX,1,local,3.507981499870428e-08,0.00130703222618216
rates_405ddd5e4fdb9f22,2.0,IY,1,local,2.305503204281861e-09,6.74895560285195e-05
rates_405ddd5e4fdb9f22,2.0,IZ,1,local,3.302168489359433e-10,9.918746884518705e-05
rates_405ddd5e4fdb9f22,2.0,XI,1,local,3.4874723364530324e-08,0.0013070336774659947
rates_405ddd5e4fdb9f22,2.0,XX,2,correlated,0.043731322000952616,0.0014842168373197387
rates_405ddd5e4fdb9f22,2.0,XY,2,correlated,5.950789881898713e-09,9.917181393005004e-05
rates_405ddd5e4fdb9f22,2.0,XZ,2,correlated,-2.1811965202649423e-09,6.748171650163163e-05
rates_405ddd5e4fdb9f22,2.0,YI,1,local,2.624901809329677e-09,6.748911161267078e-05
rates_405ddd5e4fdb9f22,2.0,YX,2,correlated,2.493683319121338e-10,9.917415038660556e-05
rates_405ddd5e4fdb9f22,2.0,YY,2,correlated,-4.230285405094388e-09,0.0
rates_405ddd5e4fdb9f22,2.0,YZ,2,correlated,-3.7101036821394713e-09,0.0
rates_405ddd5e4fdb9f22,2.0,ZI,1,local,4.999600385630668e-11,9.918831364433885e-05
rates_405ddd5e4fdb9f22,2.0,ZX,2,correlated,-2.024257374326452e-09,6.747897966191333e-05
rates_405ddd5e4fdb9f22,2.0,ZY,2,correlated,1.4523917780076526e-09,0.0
rates_405ddd5e4fdb9f22,2.0,ZZ,2,correlated,1.9712633210109866e-16,8.334082426372834e-09
rates_405ddd5e4fdb9f22,3.0,IX,1,local,-9.351119249124161e-09,0.001778701255211832
rates_405ddd5e4fdb9f22,3.0,IY,1,local,1.3182260187882876e-08,6.993401440788646e-05
rates_405ddd5e4fdb9f22,3.0,IZ,1,local,1.4422450223670708e-09,9.66998190356664e-05
rates_405ddd5e4fdb9f22,3.0,XI,1,local,8.419666467980146e-09,0.0017787089695639445
rates_405ddd5e4fdb9f22,3.0,XX,2,correlated,0.05836820618108013,0.0027227436397778857
rates_405ddd5e4fdb9f22,3.0,XY,2,correlated,7.884891506382676e-10,9.672529126040569e-05
rates_405ddd5e4fdb9f22,3.0,XZ,2,correlated,-5.413599560143002e-09,6.993962304781824e-05
rates_405ddd5e4fdb9f22,3.0,YI,1,local,1.193516097535561e-08,6.994487382887285e-05
rates_405ddd5e4fdb9f22,3.0,YX,2,correlated,-5.733149520835282e-09,9.672585820152274e-05
rates_405ddd5e4fdb9f22,3.0,YY,2,correlated,-1.3881337820172469e-08,5.980029240383444e-08
rates_405ddd5e4fdb9f22,3.0,YZ,2,correlated,-1.481520608063358e-08,1.1759435578248455e-08
rates_405ddd5e4fdb9f22,3.0,ZI,1,local,-5.100169834019348e-11,9.670016502597587e-05
rates_405ddd5e4fdb9f22,3.0,ZX,2,correlated,-5.912891758927493e-09,6.992785068950648e-05
rates_405ddd5e4fdb9f22,3.0,ZY,2,correlated,-1.0657683192825651e-08,8.640395626627675e-09
rates_405ddd5e4fdb9f22,3.0,ZZ,2,correlated,3.1000628225974137e-15,2.3381393681430607e-08
rates_405ddd5e4fdb9f22,4.0,IX,1,local,8.881717778264259e-09,0.002225277625801063
rates_405ddd5e4fdb9f22,4.0,IY,1,local,2.1858870303785427e-09,7.15106717916149e-05
rates_405ddd5e4fdb9f22,4.0,IZ,1,local,1.9411084587359476e-09,9.518905209475566e-05
rates_405ddd5e4fdb9f22,4.0,XI,1,local,-1.2557533118169741e-08,0.0022252614927030616
rates_405ddd5e4fdb9f22,4.0,XX,2,correlated,0.07270087714759288,0.00429230121634706
rates_405ddd5e4fdb9f22,4.0,XY,2,correlated,-7.989386735463966e-10,9.516855502340811e-05
rates_405ddd5e4fdb9f22,4.0,XZ,2,correlated,6.206390312282285e-10,7.145447870022968e-05
rates_405ddd5e4fdb9f22,4.0,YI,1,local,3.734431486560021e-09,7.148950128113118e-05
rates_405ddd5e4fdb9f22,4.0,YX,2,correlated,-2.6956359477081393e-09,9.517758548669721e-05
rates_405ddd5e4fdb9f22,4.0,YY,2,correlated,-2.4380880089892513e-09,1.1482245558760198e-08
rates_405ddd5e4fdb9f22,4.0,YZ,2,correlated,-5.880893477105465e-09,0.0
rates_405ddd5e4fdb9f22,4.0,ZI,1,local,-2.222468895270118e-09,9.518527108594635e-05
rates_405ddd5e4fdb9f22,4.0,ZX,2,correlated,-2.0971235281587325e-09,7.147039975868516e-05
rates_405ddd5e4fdb9f22,4.0,ZY,2,correlated,5.6110070774454684e-09,8.836894111428906e-09
rates_405ddd5e4fdb9f22,4.0,ZZ,2,correlated,-6.80400417524287e-16,9.863239927489914e-09
rates_4607758b0fbf4666,0.01,IX,1,local,-7.228185913630441e-09,0.0005028102766873702
rates_4607758b0fbf4666,0.01,IY,1,local,-1.0877119398321894e-09,4.4358071034199855e-05
rates_4607758b0fbf4666,0.01,IZ,1,local,1.8016318865554612e-10,0.00012231337202978746
rates_4607758b0fbf4666,0.01,XI,1,local,-3.7082608480163134e-09,0.0005028259747722843
rates_4607758b0fbf4666,0.01,XX,2,correlated,0.013720948308684283,0.0003249764484249958
rates_4607758b0fbf4666,0.01,XY,2,correlated,9.905848041866513e-09,0.00012229157082588972
rates_4607758b0fbf4666,0.01,XZ,2,correlated,-8.659752173396874e-10,4.4367329097272075e-05
rates_4607758b0fbf4666,0.01,YI,1,local,9.503619495716946e-10,4.437392494927425e-05
rates_4607758b0fbf4666,0.01,YX,2,correlated,-7.70180453454794e-09,0.00012229110925498766
rates_4607758b0fbf4666,0.01,YY,2,correlated,-1.737527802433844e-09,1.2698027123121789e-09
rates_4607758b0fbf4666,0.01,YZ,2,correlated,-7.765594066363841e-09,3.8501909357732266e-09
rates_4607758b0fbf4666,0.01,ZI,1,local,-3.893855278613487e-11,0.00012231356315950986
rates_4607758b0fbf4666,0.01,ZX,2,correlated,-8.12040459667532e-10,4.435174562478965e-05
rates_4607758b0fbf4666,0.01,ZY,2,correlated,2.0003201874030245e-09,0.0
rates_4607758b0fbf4666,0.01,ZZ,2,correlated,-8.317609794654253e-17,3.8510433485248845e-09
rates_4607758b0fbf4666,1.0,IX,1,local,1.0353335374502362e-08,0.001439665301466566
rates_4607758b0fbf4666,1.0,IY,1,local,-3.3829625307324237e-09,6.252322680765648e-05
rates_4607758b0fbf4666,1.0,IZ,1,local,5.135062275648665e-10,0.00010414760502334844
rates_4607758b0fbf4666,1.0,XI,1,local,7.144887009745004e-09,0.0014396814281387063
rates_4607758b0fbf4666,1.0,XX,2,correlated,0.028758538471347017,0.0007731913380219872
rates_4607758b0fbf4666,1.0,XY,2,correlated,1.0424641241748107e-08,0.00010413661113959017
rates_4607758b0fbf4666,1.0,XZ,2,correlated,-1.627144165496836e-09,6.252187699174904e-05
rates_4607758b0fbf4666,1.0,YI,1,local,4.71707574321286e-09,6.253904155122426e-05
rates_4607758b0fbf4666,1.0,YX,2,correlated,-1.33886046132393e-08,0.00010413574473561334
rates_4607758b0fbf4666,1.0,YY,2,correlated,-3.320062116705754e-09,5.519493102998862e-09
rates_4607758b0fbf4666,1.0,YZ,2,correlated,-9.708197791530193e-09,3.9610384063040416e-09
rates_4607758b0fbf4666,1.0,ZI,1,local,-6.684426556695118e-10,0.00010414782102805235
rates_4607758b0fbf4666,1.0,ZX,2,correlated,-1.702852420065917e-09,6.250671264782892e-05
rates_4607758b0fbf4666,1.0,ZY,2,correlated,6.200635148377799e-09,0.0
rates_4607758b0fbf4666,1.0,ZZ,2,correlated,-3.6594735228778566e-16,7.204226886272161e-10
rates_4607758b0fbf4666,2.0,IX,1,local,2.9948297812306783e-08,0.002335956660416771
rates_4607758b0fbf4666,2.0,IY,1,local,1.5212438826101642e-09,6.744907559118714e-05
rates_4607758b0fbf4666,2.0,IZ,1,local,1.8930238078674946e-10,9.923910775939998e-05
rates_4607758b0fbf4666,2.0,XI,1,local,3.091528675061452e-08,0.002335953348151389
rates_4607758b0fbf4666,2.0,XX,2,correlated,0.04364044855148431,0.0016390690409243
rates_4607758b0fbf4666,2.0,XY,2,correlated,-2.3534186538733645e-09,9.921555107779531e-05
rates_4607758b0fbf4666,2.0,XZ,2,correlated,7.153997443425989e-10,6.742733564231806e-05
rates_4607758b0fbf4666,2.0,YI,1,local,-2.4487355822862976e-09,6.744527839269926e-05
rates_4607758b0fbf4666,2.0,YX,2,correlated,-4.281906998284417e-09,9.9216445166118e-05
rates_4607758b0fbf4666,2.0,YY,2,correlated,9.467787712627717e-10,0.0
rates_4607758b0fbf4666,2.0,YZ,2,correlated,2.7533075702070222e-09,0.0
rates_4607758b0fbf4666,2.0,ZI,1,local,-5.406398548426997e-10,9.923914869716698e-05
rates_4607758b0fbf4666,2.0,ZX,2,correlated,-3.1008493287518625e-10,6.743019781513669e-05
rates_4607758b0fbf4666,2.0,ZY,2,correlated,6.075222922012938e-09,0.0
rates_4607758b0fbf4666,2.0,ZZ,2,correlated,-8.326779867270663e-16,6.789785838778807e-09
rates_4607758b0fbf4666,3.0,IX,1,local,-8.823637489623637e-09,0.0031836257462369093
rates_4607758b0fbf4666,3.0,IY,1,local,6.3319946801213486e-09,6.989453828085512e-05
rates_4607758b0fbf4666,3.0,IZ,1,local,9.535619890788735e-10,9.678782796857866e-05
rates_4607758b0fbf4666,3.0,XI,1,local,9.043968883172995e-09,0.00318362856132013
rates_4607758b0fbf4666,3.0,XX,2,correlated,0.05821069271912762,0.0028740658411251447
rates_4607758b0fbf4666,3.0,XY,2,correlated,6.819745279653445e-10,9.6749249318346e-05
rates_4607758b0fbf4666,3.0,XZ,2,correlated,-5.414057808443404e-09,6.98787036479484e-05
rates_4607758b0fbf4666,3.0,YI,1,local,3.851555117217151e-09,6.989979758685777e-05
rates_4607758b0fbf4666,3.0,YX,2,correlated,3.6237952235765135e-09,9.674978322482997e-05
rates_4607758b0fbf4666,3.0,YY,2,correlated,-1.1775537162692734e-08,2.954146775072706e-08
rates_4607758b0fbf4666,3.0,YZ,2,correlated,-2.0434941811870736e-09,7.094632814864378e-09
rates_4607758b0fbf4666,3.0,ZI,1,local,-1.365649466024898e-10,9.678854786405827e-05
rates_4607758b0fbf4666,3.0,ZX,2,correlated,-5.719787417363214e-09,6.987219054426126e-05
rates_4607758b0fbf4666,3.0,ZY,2,correlated,-5.366485705103868e-09,6.3436648379301414e-09
rates_4607758b0fbf4666,3.0,ZZ,2,correlated,8.406369666987679e-16,2.5923240045896967e-08
rates_4607758b0fbf4666,4.0,IX,1,local,6.149424679858114e-10,0.003987944347389239
rates_4607758b0fbf4666,4.0,IY,1,local,1.0582747319580332e-09,7.145461225198146e-05
rates_4607758b0fbf4666,4.0,IZ,1,local,-1.3996763823712593e-09,9.526352513002386e-05
rates_4607758b0fbf4666,4.0,XI,1,local,-1.4769409483105602e-08,0.00398793273765176
rates_4607758b0fbf4666,4.0,XX,2,correlated,0.07246479643764535,0.004438550376372149
rates_4607758b0fbf4666,4.0,XY,2,correlated,4.732052000691655e-09,9.521601439873206e-05
rates_4607758b0fbf4666,4.0,XZ,2,correlated,-1.889854957833585e-09,7.139698684831368e-05
rates_4607758b0fbf4666,4.0,YI,1,local,4.1587537955046765e-09,7.144322219329713e-05
rates_4607758b0fbf4666,4.0,YX,2,correlated,1.6592154592523594e-08,9.52187650297546e-05
rates_4607758b0fbf4666,4.0,YY,2,correlated,2.772054111607518e-09,0.0
rates_4607758b0fbf4666,4.0,YZ,2,correlated,-6.084025722836854e-09,0.0
rates_4607758b0fbf4666,4.0,ZI,1,local,1.6801860048700324e-09,9.525972400808115e-05
rates_4607758b0fbf4666,4.0,ZX,2,correlated,2.43493316023345e-09,7.140942739934644e-05
rates_4607758b0fbf4666,4.0,ZY,2,correlated,-1.3720572697942178e-08,2.656200086761934e-09
rates_4607758b0fbf4666,4.0,ZZ,2,correlated,-3.9280328182939304e-16,3.927909139438135e-09
rates_4685856fe1f290d1,0.01,IX,1,local,-1.1563531687307696e-08,0.001920543103851375
rates_4685856fe1f290d1,0.01,IY,1,local,9.033450362624262e-10,2.188700220573988e-09
rates_4685856fe1f290d1,0.01,IZ,1,local,-1.5467972321364832e-10,5.962824934733197e-09
rates_4685856fe1f290d1,0.01,XI,1,local,-1.1916212707091463e-08,0.0019205423037447675
rates_4685856fe1f290d1,0.01,XX,2,correlated,0.013740190270165563,0.0006477270339752116
rates_4685856fe1f290d1,0.01,XY,2,correlated,-2.7727396410466462e-09,5.115657959261111e-09
rates_4685856fe1f290d1,0.01,XZ,2,correlated,-2.5391730840358023e-09,1.963816938489819e-09
rates_4685856fe1f290d1,0.01,YI,1,local,-3.5046862504731596e-09,2.5439189915610725e-09
rates_4685856fe1f290d1,0.01,YX,2,correlated,5.7925293240584594e-09,4.439428907820897e-09
rates_4685856fe1f290d1,0.01,YY,2,correlated,-4.898143876804081e-09,1.1175420554852026e-09
rates_4685856fe1f290d1,0.01,YZ,2,correlated,3.4720639562978233e-09,9.245456657461254e-10
rates_4685856fe1f290d1,0.01,ZI,1,local,1.4019708704270516e-10,5.506487147379261e-09
rates_4685856fe1f290d1,0.01,ZX,2,correlated,-2.5051583768704356e-09,2.0094704027921045e-09
rates_4685856fe1f290d1,0.01,ZY,2,correlated,-4.565486528170695e-09,9.831364740682756e-10
rates_4685856fe1f290d1,0.01,ZZ,2,correlated,4.700161098629505e-16,1.6452967230816407e-09
rates_4685856fe1f290d1,1.0,IX,1,local,5.813848703962276e-09,0.003653732362688533
rates_4685856fe1f290d1,1.0,IY,1,local,3.625995144038555e-09,4.072179368664816e-09
rates_4685856fe1f290d1,1.0,IZ,1,local,-2.2105189754864101e-10,4.317185488231693e-09
rates_4685856fe1f290d1,1.0,XI,1,local,1.487263361509375e-08,0.0036537297500604383
rates_4685856fe1f290d1,1.0,XX,2,correlated,0.02871667371555614,0.0010952163616899362
rates_4685856fe1f290d1,1.0,XY,2,correlated,6.839165383772304e-10,5.059773347578108e-09
rates_4685856fe1f290d1,1.0,XZ,2,correlated,1.2280077217830376e-09,3.935831454822956e-09
rates_4685856fe1f290d1,1.0,YI,1,local,-2.28640038451485e-09,2.6876843898148876e-09
rates_4685856fe1f290d1,1.0,YX,2,correlated,2.235035894489531e-09,3.4978618335124168e-09
rates_4685856fe1f290d1,1.0,YY,2,correlated,2.696612247182553e-09,6.305059322329639e-09
rates_4685856fe1f290d1,1.0,YZ,2,correlated,-2.1164560108625986e-09,3.9518808002438475e-09
rates_4685856fe1f290d1,1.0,ZI,1,local,7.580149877511369e-11,3.425131859250598e-09
rates_4685856fe1f290d1,1.0,ZX,2,correlated,1.2694115439041636e-09,1.9471168405914285e-09
rates_4685856fe1f290d1,1.0,ZY,2,correlated,-2.35080703007618e-09,4.329622708820526e-09
rates_4685856fe1f290d1,1.0,ZZ,2,correlated,-1.5941220992077304e-15,5.589276886805439e-09
rates_4685856fe1f290d1,2.0,IX,1,local,3.331132390581776e-08,0.005305951865623121
rates_4685856fe1f290d1,2.0,IY,1,local,2.9525006367932733e-09,3.1460325650481923e-09
rates_4685856fe1f290d1,2.0,IZ,1,local,1.5839488595212746e-10,9.06244014939579e-09
rates_4685856fe1f290d1,2.0,XI,1,local,2.3392195807919584e-08,0.005305950501991079
rates_4685856fe1f290d1,2.0,XX,2,correlated,0.043500269351135615,0.001967690380781415
rates_4685856fe1f290d1,2.0,XY,2,correlated,1.3020107617601746e-09,6.44067712734348e-09
rates_4685856fe1f290d1,2.0,XZ,2,correlated,-1.5136312513775953e-09,3.6004717995035244e-09
rates_4685856fe1f290d1,2.0,YI,1,local,1.571997211567257e-09,5.567954413709042e-09
rates_4685856fe1f290d1,2.0,YX,2,correlated,4.456845036042526e-09,1.0989073547613623e-08
rates_4685856fe1f290d1,2.0,YY,2,correlated,-4.2322446426798715e-09,3.694817393198778e-10
rates_4685856fe1f290d1,2.0,YZ,2,correlated,1.1548462867739437e-09,2.448586350213223e-10
rates_4685856fe1f290d1,2.0,ZI,1,local,5.210479058107128e-10,1.340776065823845e-08
rates_4685856fe1f290d1,2.0,ZX,2,correlated,-1.6442307583351457e-09,6.912923648880881e-09
rates_4685856fe1f290d1,2.0,ZY,2,correlated,-1.015057495370618e-09,2.7838996689497075e-10
rates_4685856fe1f290d1,2.0,ZZ,2,correlated,5.83470050470005e-16,2.984245767168048e-10
rates_4685856fe1f290d1,3.0,IX,1,local,3.799644450758357e-09,0.006866193811450278
rates_4685856fe1f290d1,3.0,IY,1,local,1.1489802010095598e-09,8.418301134362292e-09
rates_4685856fe1f290d1,3.0,IZ,1,local,-1.0317040603427544e-10,7.332771898437026e-09
rates_4685856fe1f290d1,3.0,XI,1,local,1.9405033983230797e-08,0.006866222530701342
rates_4685856fe1f290d1,3.0,XX,2,correlated,0.057942562160324104,0.0032115787566675204
rates_4685856fe1f290d1,3.0,XY,2,correlated,7.567728124083156e-09,5.5410374047893014e-09
rates_4685856fe1f290d1,3.0,XZ,2,correlated,-1.6865156170512194e-09,1.471950049884859e-08
rates_4685856fe1f290d1,3.0,YI,1,local,-4.022210014450696e-09,1.0888828455058423e-08
rates_4685856fe1f290d1,3.0,YX,2,correlated,-9.984850198862441e-09,7.969969182015924e-09
rates_4685856fe1f290d1,3.0,YY,2,correlated,-2.7486407797055017e-09,1.2521391931802449e-08
rates_4685856fe1f290d1,3.0,YZ,2,correlated,3.3900685195690236e-10,1.455168214777127e-08
rates_4685856fe1f290d1,3.0,ZI,1,local,-4.376230558778154e-10,9.49203471844414e-09
rates_4685856fe1f290d1,3.0,ZX,2,correlated,-2.4131954398812515e-09,9.268679462826057e-09
rates_4685856fe1f290d1,3.0,ZY,2,correlated,2.9120349614815674e-09,7.422215062754626e-09
rates_4685856fe1f290d1,3.0,ZZ,2,correlated,2.994765904961709e-15,1.1356801941572736e-08
rates_4685856fe1f290d1,4.0,IX,1,local,-4.772519141777842e-09,0.008343637959205695
rates_4685856fe1f290d1,4.0,IY,1,local,-4.066383641974908e-09,7.966894533840974e-09
rates_4685856fe1f290d1,4.0,IZ,1,local,1.901870578855469e-09,1.2281200071678989e-08
rates_4685856fe1f290d1,4.0,XI,1,local,-2.2514376747559097e-09,0.008343620684055288
rates_4685856fe1f290d1,4.0,XX,2,correlated,0.07204579515184444,0.004784785294435914
rates_4685856fe1f290d1,4.0,XY,2,correlated,-9.943531458526548e-09,1.1730339690590487e-09
rates_4685856fe1f290d1,4.0,XZ,2,correlated,1.540121017639649e-09,2.0908094501765393e-09
rates_4685856fe1f290d1,4.0,YI,1,local,-1.1422955907006829e-08,4.226046623531804e-09
rates_4685856fe1f290d1,4.0,YX,2,correlated,1.8962372435665478e-09,1.7476483207649884e-09
rates_4685856fe1f290d1,4.0,YY,2,correlated,-2.8632997081047112e-09,1.598820392175301e-09
rates_4685856fe1f290d1,4.0,YZ,2,correlated,9.892962826468805e-09,2.518032032645763e-09
rates_4685856fe1f290d1,4.0,ZI,1,local,1.7060861382157058e-10,8.771096836097766e-09
rates_4685856fe1f290d1,4.0,ZX,2,correlated,-1.8023357720139674e-09,2.21574487577203e-09
rates_4685856fe1f290d1,4.0,ZY,2,correlated,7.72451269401405e-09,3.78691792709875e-09
rates_4685856fe1f290d1,4.0,ZZ,2,correlated,1.461275659481756e-15,6.4282974533702575e-09
rates_4e8eb8555c2e82a0,0.01,IX,1,local,-7.285218402855214e-09,0.0014790089506168753
rates_4e8eb8555c2e82a0,0.01,IY,1,local,-8.10589042823058e-09,5.218913943298947e-09
rates_4e8eb8555c2e82a0,0.01,IZ,1,local,-1.666916484467562e-10,4.892170705372775e-09
rates_4e8eb8555c2e82a0,0.01,XI,1,local,-3.295752593372806e-09,0.001478998503662845
rates_4e8eb8555c2e82a0,0.01,XX,2,correlated,0.01375277023647944,0.00032548268209291864
rates_4e8eb8555c2e82a0,0.01,XY,2,correlated,-5.295034637507404e-09,4.3112358513226366e-09
rates_4e8eb8555c2e82a0,0.01,XZ,2,correlated,2.9477403965553806e-09,2.283236333442025e-09
rates_4e8eb8555c2e82a0,0.01,YI,1,local,-4.815052092560214e-09,1.2809560056193643e-09
rates_4e8eb8555c2e82a0,0.01,YX,2,correlated,3.2818610864588487e-09,2.148510389455953e-09
rates_4e8eb8555c2e82a0,0.01,YY,2,correlated,6.3911170655277385e-09,5.861809334377466e-09
rates_4e8eb8555c2e82a0,0.01,YZ,2,correlated,5.660229101392806e-09,2.2383093651283253e-09
rates_4e8eb8555c2e82a0,0.01,ZI,1,local,-5.050729205793738e-11,3.3312222646103082e-09
rates_4e8eb8555c2e82a0,0.01,ZX,2,correlated,3.0205196273816905e-09,2.312042148445298e-09
rates_4e8eb8555c2e82a0,0.01,ZY,2,correlated,2.306054639667387e-09,4.603550144748637e-09
rates_4e8eb8555c2e82a0,0.01,ZZ,2,correlated,1.5287864673127753e-15,8.471445418637216e-09
rates_4e8eb8555c2e82a0,1.0,IX,1,local,1.2463134903456962e-08,0.0023972814186425185
rates_4e8eb8555c2e82a0,1.0,IY,1,local,2.7146289685084824e-09,2.508160491066858e-09
rates_4e8eb8555c2e82a0,1.0,IZ,1,local,-1.0197690334058714e-10,3.7235816662124784e-09
rates_4e8eb8555c2e82a0,1.0,XI,1,local,6.438855206951748e-09,0.0023972750069617627
