nbar,step_size,maximum_stencil_multiplier,rate_power,sector,mode,coefficient_per_multiplier_power,coefficient_per_rate_s_power
3.0,0.2,0.8,3,A,"IX,IY",-7.798069580939228e-08,-1.3371175550307318e-11
3.0,0.2,0.8,3,A,"IX,IZ",2.1076977743221027e-07,3.6140222467800114e-11
3.0,0.2,0.8,3,A,"IX,XI",3.1092749268467483e-06,5.331404195553409e-10
3.0,0.2,0.8,3,A,"IX,XX",-7.229008249321696e-07,-1.2395418808850645e-10
3.0,0.2,0.8,3,A,"IX,XY",7.960774485941951e-07,1.3650162012932015e-10
3.0,0.2,0.8,3,A,"IX,XZ",2.0662301449731693e-07,3.542918629926559e-11
3.0,0.2,0.8,3,A,"IX,YI",-1.0979717918840943e-07,-1.882667681557089e-11
3.0,0.2,0.8,3,A,"IX,YX",1.211811064153969e-06,2.0778653363408248e-10
3.0,0.2,0.8,3,A,"IX,YY",-2.331641262560893e-06,-3.9980131388218335e-10
3.0,0.2,0.8,3,A,"IX,YZ",-2.2632604960967865e-07,-3.8807621675184956e-11
3.0,0.2,0.8,3,A,"IX,ZI",-1.7949151767564844e-06,-3.0777009203643424e-10
3.0,0.2,0.8,3,A,"IX,ZX",3.800433908057439e-07,6.516519046737722e-11
3.0,0.2,0.8,3,A,"IX,ZY",-1.218734632595738e-06,-2.0897370243411148e-10
3.0,0.2,0.8,3,A,"IX,ZZ",-2.9184617534042394e-06,-5.004221113518929e-10
3.0,0.2,0.8,3,A,"IY,IZ",1.3591912406428993e-06,2.330574829634601e-10
3.0,0.2,0.8,3,A,"IY,XI",1.653127114401949e-07,2.834580100140516e-11
3.0,0.2,0.8,3,A,"IY,XX",-7.489530305642257e-07,-1.2842130153707573e-10
3.0,0.2,0.8,3,A,"IY,XY",2.887642789313927e-07,4.9513765248867066e-11
3.0,0.2,0.8,3,A,"IY,XZ",-4.011569631301512e-09,-6.878548750516995e-13
3.0,0.2,0.8,3,A,"IY,YI",7.499119554771977e-07,1.2858572624780482e-10
3.0,0.2,0.8,3,A,"IY,YX",5.993107475612424e-07,1.0276247386166708e-10
3.0,0.2,0.8,3,A,"IY,YY",1.3547612797329139e-06,2.3229788747135012e-10
3.0,0.2,0.8,3,A,"IY,YZ",-1.377399133413706e-06,-2.3617954962512104e-10
3.0,0.2,0.8,3,A,"IY,ZI",-3.023571527119923e-07,-5.184450492318112e-11
3.0,0.2,0.8,3,A,"IY,ZX",-5.883483909638799e-09,-1.0088278308708504e-12
3.0,0.2,0.8,3,A,"IY,ZY",-6.082146298134553e-07,-1.0428920264291071e-10
3.0,0.2,0.8,3,A,"IY,ZZ",4.693108312841409e-07,8.047167888959892e-11
3.0,0.2,0.8,3,A,"IZ,XI",7.707127310301065e-07,1.3215238872258343e-10
3.0,0.2,0.8,3,A,"IZ,XX",-1.8484788622793956e-07,-3.169545374278799e-11
3.0,0.2,0.8,3,A,"IZ,XY",9.998534293720777e-07,1.714426319225099e-10
3.0,0.2,0.8,3,A,"IZ,XZ",-1.8769931436369965e-06,-3.2184381749605563e-10
3.0,0.2,0.8,3,A,"IZ,YI",-1.0362154635040731e-06,-1.7767754861180952e-10
3.0,0.2,0.8,3,A,"IZ,YX",-1.4389832964004885e-06,-2.4673924835399323e-10
3.0,0.2,0.8,3,A,"IZ,YY",-2.2182512366198855e-06,-3.8035857966733293e-10
3.0,0.2,0.8,3,A,"IZ,YZ",1.7358331855519823e-06,2.9763943510836457e-10
3.0,0.2,0.8,3,A,"IZ,ZI",4.768645574262618e-07,8.176689942151266e-11
3.0,0.2,0.8,3,A,"IZ,ZX",-7.706044597425079e-08,-1.3213382368698695e-11
3.0,0.2,0.8,3,A,"IZ,ZY",9.482342435696387e-07,1.6259160555034957e-10
3.0,0.2,0.8,3,A,"IZ,ZZ",-7.676252411786264e-07,-1.3162298374119108e-10
3.0,0.2,0.8,3,A,"XI,XX",-7.651733198411225e-07,-1.3120255827179742e-10
3.0,0.2,0.8,3,A,"XI,XY",1.3889603575300612e-07,2.3816192687415314e-11
3.0,0.2,0.8,3,A,"XI,XZ",1.3932758964020397e-07,2.3890190267524687e-11
3.0,0.2,0.8,3,A,"XI,YI",-4.0994456011481076e-07,-7.029227711159306e-11
3.0,0.2,0.8,3,A,"XI,YX",1.2532646314051236e-06,2.1489448412296358e-10
3.0,0.2,0.8,3,A,"XI,YY",-2.571701929468445e-06,-4.409639796756593e-10
3.0,0.2,0.8,3,A,"XI,YZ",9.428261517446306e-07,1.6166429213728234e-10
3.0,0.2,0.8,3,A,"XI,ZI",-1.581618878587948e-06,-2.7119665270712415e-10
3.0,0.2,0.8,3,A,"XI,ZX",4.781892715701292e-07,8.199404519378071e-11
3.0,0.2,0.8,3,A,"XI,ZY",-1.6912975554180168e-06,-2.900030101882745e-10
3.0,0.2,0.8,3,A,"XI,ZZ",-3.3301563874741853e-06,-5.710144697315132e-10
3.0,0.2,0.8,3,A,"XX,XY",-2.3138510276946527e-07,-3.967508620875605e-11
3.0,0.2,0.8,3,A,"XX,XZ",-2.0573064569800945e-06,-3.5276173816531115e-10
3.0,0.2,0.8,3,A,"XX,YI",1.8276652860648255e-06,3.1338568005226776e-10
3.0,0.2,0.8,3,A,"XX,YX",1.679212122398526e-08,2.879307480107212e-12
3.0,0.2,0.8,3,A,"XX,YY",-4.728421562524486e-11,-8.107718728608516e-15
3.0,0.2,0.8,3,A,"XX,YZ",4.8128106248418306e-08,8.252418766875566e-12
3.0,0.2,0.8,3,A,"XX,ZI",5.925523697682236e-07,1.0160362993282297e-10
3.0,0.2,0.8,3,A,"XX,ZX",1.2420417517934916e-06,2.1297012204963848e-10
3.0,0.2,0.8,3,A,"XX,ZY",1.8614503491691297e-06,3.1917872928140086e-10
3.0,0.2,0.8,3,A,"XX,ZZ",5.5761556996569626e-06,9.56130949872593e-10
3.0,0.2,0.8,3,A,"XY,XZ",-5.232662763402309e-07,-8.97232984122481e-11
3.0,0.2,0.8,3,A,"XY,YI",-1.370754183034844e-06,-2.3504015484136554e-10
3.0,0.2,0.8,3,A,"XY,YX",-3.954643878359237e-07,-6.780939434772354e-11
3.0,0.2,0.8,3,A,"XY,YY",-8.20590703431932e-07,-1.4070485312618862e-10
3.0,0.2,0.8,3,A,"XY,YZ",5.636033530696312e-07,9.66398067677694e-11
3.0,0.2,0.8,3,A,"XY,ZI",1.1196922608154339e-06,1.9199112839770813e-10
3.0,0.2,0.8,3,A,"XY,ZX",-5.607704340736437e-07,-9.615405248176333e-11
3.0,0.2,0.8,3,A,"XY,ZY",-9.252757475675998e-07,-1.5865496357469132e-10
3.0,0.2,0.8,3,A,"XY,ZZ",9.678168666225498e-07,1.6594939413966904e-10
3.0,0.2,0.8,3,A,"XZ,YI",1.416672646445763e-06,2.429136910915231e-10
3.0,0.2,0.8,3,A,"XZ,YX",3.8162786509870427e-07,6.543687673160225e-11
3.0,0.2,0.8,3,A,"XZ,YY",1.91599924772462e-06,3.28532106948666e-10
3.0,0.2,0.8,3,A,"XZ,YZ",-1.8133639481549212e-06,-3.1093346161778484e-10
3.0,0.2,0.8,3,A,"XZ,ZI",-8.155935148197283e-07,-1.3984799636826615e-10
3.0,0.2,0.8,3,A,"XZ,ZX",5.901229231542056e-07,1.0118705815401331e-10
3.0,0.2,0.8,3,A,"XZ,ZY",-5.748921225651395e-07,-9.857546683215699e-11
3.0,0.2,0.8,3,A,"XZ,ZZ",6.363132018516514e-07,1.0910720196358906e-10
3.0,0.2,0.8,3,A,"YI,YX",-2.389047479242594e-07,-4.096446294997589e-11
3.0,0.2,0.8,3,A,"YI,YY",5.91244368108638e-07,1.013793498128666e-10
3.0,0.2,0.8,3,A,"YI,YZ",-6.803693849247628e-07,-1.166614171681692e-10
3.0,0.2,0.8,3,A,"YI,ZI",4.011631542157321e-07,6.878654907677162e-11
3.0,0.2,0.8,3,A,"YI,ZX",5.919624747968922e-07,1.0150248196105834e-10
3.0,0.2,0.8,3,A,"YI,ZY",-8.218991530119692e-07,-1.4092921005006332e-10
3.0,0.2,0.8,3,A,"YI,ZZ",4.65383684804922e-07,7.979829986366975e-11
3.0,0.2,0.8,3,A,"YX,YY",-3.8515722625940817e-07,-6.60420483983896e-11
3.0,0.2,0.8,3,A,"YX,YZ",-1.5846457504001618e-06,-2.717156636488618e-10
3.0,0.2,0.8,3,A,"YX,ZI",-6.312886750341621e-07,-1.0824565758473287e-10
3.0,0.2,0.8,3,A,"YX,ZX",-7.566536327899307e-07,-1.2974170658263557e-10
3.0,0.2,0.8,3,A,"YX,ZY",7.229501632513893e-07,1.2396264801978555e-10
3.0,0.2,0.8,3,A,"YX,ZZ",4.0675893064621494e-07,6.974604434948816e-11
3.0,0.2,0.8,3,A,"YY,YZ",-2.099871930556189e-06,-3.600603447455742e-10
3.0,0.2,0.8,3,A,"YY,ZI",1.2943175421104967e-06,2.2193373492978337e-10
3.0,0.2,0.8,3,A,"YY,ZX",-9.766984055892545e-07,-1.6747229176770483e-10
3.0,0.2,0.8,3,A,"YY,ZY",-1.3108098928740017e-06,-2.247616414393007e-10
3.0,0.2,0.8,3,A,"YY,ZZ",2.595882227560614e-06,4.451101213238364e-10
3.0,0.2,0.8,3,A,"YZ,ZI",-5.310651315175215e-07,-9.106055067172865e-11
3.0,0.2,0.8,3,A,"YZ,ZX",4.106658170781228e-07,7.041594943040514e-11
3.0,0.2,0.8,3,A,"YZ,ZY",-5.727622933405633e-07,-9.82102697771885e-11
3.0,0.2,0.8,3,A,"YZ,ZZ",5.664129569258655e-07,9.712156325889326e-11
3.0,0.2,0.8,3,A,"ZI,ZX",-1.570501614179441e-06,-2.6929040023652964e-10
3.0,0.2,0.8,3,A,"ZI,ZY",1.4607821207638552e-06,2.5047704402672416e-10
3.0,0.2,0.8,3,A,"ZI,ZZ",-2.782343515118233e-07,-4.7708222138515656e-11
3.0,0.2,0.8,3,A,"ZX,ZY",-1.9175506002504096e-06,-3.287981138975325e-10
3.0,0.2,0.8,3,A,"ZX,ZZ",8.994006709393467e-07,1.5421822204035437e-10
3.0,0.2,0.8,3,A,"ZY,ZZ",1.8707139567742675e-07,3.207671393645863e-11
3.0,0.2,0.8,4,H,IX,4.77726520890487e-07,4.5508165760791704e-12
3.0,0.2,0.8,4,H,IY,3.3432691026961124e-07,3.184793764952096e-12
3.0,0.2,0.8,4,H,IZ,1.0820295102396197e-07,1.0307398931561688e-12
3.0,0.2,0.8,4,H,XI,7.128010339732591e-07,6.790133306405836e-12
3.0,0.2,0.8,4,H,XX,-5.12557220828455e-06,-4.882613367135869e-11
3.0,0.2,0.8,4,H,XY,1.7118998750892698e-08,1.6307535770931164e-13
3.0,0.2,0.8,4,H,XZ,-1.6846690288538071e-06,-1.6048135086627486e-11
3.0,0.2,0.8,4,H,YI,6.754227602834622e-07,6.434068361182196e-12
3.0,0.2,0.8,4,H,YX,1.8085498225980135e-06,1.722822190403534e-11
3.0,0.2,0.8,4,H,YY,-3.6404750678014507e-06,-3.4679117777410555e-11
3.0,0.2,0.8,4,H,YZ,6.119134146147972e-07,5.829079166807625e-12
3.0,0.2,0.8,4,H,ZI,1.6668608425195064e-07,1.5878494537032335e-12
3.0,0.2,0.8,4,H,ZX,-1.704242737610366e-06,-1.6234593979675033e-11
3.0,0.2,0.8,4,H,ZY,-3.271334368387007e-07,-3.116268831339551e-12
3.0,0.2,0.8,4,H,ZZ,3.8378114046228085e-13,3.6558941135333874e-18
3.0,0.2,0.8,4,S,IX,1.2007577926293474e-06,1.1438402993344644e-11
3.0,0.2,0.8,4,S,IY,-1.0437020021495125e-08,-9.942291591883025e-14
3.0,0.2,0.8,4,S,IZ,-4.4612841878181005e-07,-4.249813469572188e-12
3.0,0.2,0.8,4,S,XI,-6.995400894004376e-07,-6.663809722226391e-12
3.0,0.2,0.8,4,S,XX,1.5724761743753673e-06,1.497938742546265e-11
3.0,0.2,0.8,4,S,XY,-6.832530538708704e-07,-6.508659635258253e-12
3.0,0.2,0.8,4,S,XZ,-9.586917437144321e-08,-9.13248498432434e-13
3.0,0.2,0.8,4,S,YI,-6.998450759795591e-08,-6.666715020381412e-13
3.0,0.2,0.8,4,S,YX,-1.1179373157811838e-06,-1.0649456216479803e-11
3.0,0.2,0.8,4,S,YY,-2.257661526155019e-06,-2.150645410527186e-11
3.0,0.2,0.8,4,S,YZ,-1.752943472623717e-06,-1.6698516543054765e-11
3.0,0.2,0.8,4,S,ZI,2.064780480697532e-08,1.9669071794481902e-13
3.0,0.2,0.8,4,S,ZX,-3.2306537133264486e-07,-3.077516492652081e-12
3.0,0.2,0.8,4,S,ZY,-1.1018013472170218e-06,-1.0495745191443966e-11
3.0,0.2,0.8,4,S,ZZ,-1.4190703697482154e-06,-1.351804574139056e-11
3.0,0.2,0.8,4,C,"IX,IY",-1.6959641011569537e-07,-1.6155731797334188e-12
3.0,0.2,0.8,4,C,"IX,IZ",7.628472389609509e-07,7.266872799125047e-12
3.0,0.2,0.8,4,C,"IX,XI",4.1343391298275856e-07,3.9383660358820925e-12
3.0,0.2,0.8,4,C,"IX,XX",-6.08444314575294e-07,-5.796032565303441e-12
3.0,0.2,0.8,4,C,"IX,XY",7.644654508083247e-07,7.282287863972e-12
3.0,0.2,0.8,4,C,"IX,XZ",-1.1512335448160093e-06,-1.096663565782664e-11
3.0,0.2,0.8,4,C,"IX,YI",2.4088218700419733e-07,2.2946405559765786e-12
3.0,0.2,0.8,4,C,"IX,YX",9.71812907852442e-07,9.25747702191398e-12
3.0,0.2,0.8,4,C,"IX,YY",-7.106434609155603e-07,-6.769580293739143e-12
3.0,0.2,0.8,4,C,"IX,YZ",-4.1070900902228544e-08,-3.9124086364720076e-13
3.0,0.2,0.8,4,C,"IX,ZI",8.081715763222374e-07,7.698631842728218e-12
3.0,0.2,0.8,4,C,"IX,ZX",-3.0926558430622733e-07,-2.946059902322696e-12
3.0,0.2,0.8,4,C,"IX,ZY",-9.770144820120224e-08,-9.307027149177169e-13
3.0,0.2,0.8,4,C,"IX,ZZ",-5.893792707326554e-08,-5.614419207558446e-13
3.0,0.2,0.8,4,C,"IY,IZ",2.172108798201318e-07,2.0691479940189357e-12
3.0,0.2,0.8,4,C,"IY,XI",4.1750524675698487e-07,3.977149508049315e-12
3.0,0.2,0.8,4,C,"IY,XX",-1.8274001102387263e-06,-1.740778949701576e-11
3.0,0.2,0.8,4,C,"IY,XY",5.476006784473598e-08,5.216436885072395e-13
3.0,0.2,0.8,4,C,"IY,XZ",-2.5595791219321708e-08,-2.438251716518224e-13
3.0,0.2,0.8,4,C,"IY,YI",-9.72975436469332e-08,-9.268551254280332e-13
3.0,0.2,0.8,4,C,"IY,YX",-3.8125533627626544e-07,-3.6318333359650345e-12
3.0,0.2,0.8,4,C,"IY,YY",-7.891348864641876e-07,-7.517288584668759e-12
3.0,0.2,0.8,4,C,"IY,YZ",-4.6675882307894013e-07,-4.446338430488303e-12
3.0,0.2,0.8,4,C,"IY,ZI",-4.450701876481323e-07,-4.2397327736638114e-12
3.0,0.2,0.8,4,C,"IY,ZX",-5.082795988935274e-09,-4.841864796653782e-14
3.0,0.2,0.8,4,C,"IY,ZY",1.081813100261384e-07,1.0305337412945664e-12
3.0,0.2,0.8,4,C,"IY,ZZ",4.833386369712228e-07,4.604277520302e-12
3.0,0.2,0.8,4,C,"IZ,XI",2.5909860672598856e-07,2.4681699314699413e-12
3.0,0.2,0.8,4,C,"IZ,XX",2.0989688454961328e-07,1.999474970942056e-12
3.0,0.2,0.8,4,C,"IZ,XY",-3.6621235616670997e-07,-3.4885341046211513e-12
3.0,0.2,0.8,4,C,"IZ,XZ",2.0259136330898733e-07,1.9298826713628575e-12
3.0,0.2,0.8,4,C,"IZ,YI",-2.506422320022105e-07,-2.387614616695345e-12
3.0,0.2,0.8,4,C,"IZ,YX",9.547462328336913e-07,9.094900099391206e-12
3.0,0.2,0.8,4,C,"IZ,YY",3.164192705001502e-07,3.0142058232372183e-12
3.0,0.2,0.8,4,C,"IZ,YZ",1.1005868144513662e-06,1.0484175568238133e-11
3.0,0.2,0.8,4,C,"IZ,ZI",9.473730675603172e-07,9.024663423642711e-12
3.0,0.2,0.8,4,C,"IZ,ZX",-3.9609753247852803e-07,-3.773219902439872e-12
3.0,0.2,0.8,4,C,"IZ,ZY",-3.4495555363555466e-07,-3.2860420823383885e-12
3.0,0.2,0.8,4,C,"IZ,ZZ",-1.3499241319439695e-06,-1.2859359586419462e-11
3.0,0.2,0.8,4,C,"XI,XX",-8.675885148544428e-07,-8.264636820363158e-12
3.0,0.2,0.8,4,C,"XI,XY",1.0135900064383096e-07,9.655445115438858e-13
3.0,0.2,0.8,4,C,"XI,XZ",-3.4957474886063777e-07,-3.3300444755052373e-12
3.0,0.2,0.8,4,C,"XI,YI",2.4750389325660376e-07,2.3577188429412796e-12
3.0,0.2,0.8,4,C,"XI,YX",1.817647693813086e-06,1.7314888105977424e-11
3.0,0.2,0.8,4,C,"XI,YY",-5.097757806129442e-07,-4.856117404101358e-12
3.0,0.2,0.8,4,C,"XI,YZ",7.11045613641108e-08,6.77341119533139e-13
3.0,0.2,0.8,4,C,"XI,ZI",8.467291558644588e-07,8.065930840043999e-12
3.0,0.2,0.8,4,C,"XI,ZX",-1.0166767931962426e-06,-9.684849805634075e-12
3.0,0.2,0.8,4,C,"XI,ZY",6.781035048544556e-08,6.459605098826928e-13
3.0,0.2,0.8,4,C,"XI,ZZ",-2.2592575590837094e-07,-2.152165789403015e-12
3.0,0.2,0.8,4,C,"XX,XY",-3.4673068880710253e-08,-3.3029519967145114e-13
3.0,0.2,0.8,4,C,"XX,XZ",-1.0744609385467164e-07,-1.0235300816822096e-12
3.0,0.2,0.8,4,C,"XX,YI",-1.8354358174530877e-06,-1.748433753860966e-11
3.0,0.2,0.8,4,C,"XX,YX",3.536885752026803e-08,3.3692327313164943e-13
3.0,0.2,0.8,4,C,"XX,YY",1.1811503987026215e-06,1.1251623215807628e-11
3.0,0.2,0.8,4,C,"XX,YZ",1.4684800193458137e-06,1.3988721415807554e-11
3.0,0.2,0.8,4,C,"XX,ZI",-1.5808459630040164e-06,-1.505911792223e-11
3.0,0.2,0.8,4,C,"XX,ZX",-4.478226142886113e-07,-4.265952353762873e-12
3.0,0.2,0.8,4,C,"XX,ZY",1.7945069938333087e-06,1.709445010129276e-11
3.0,0.2,0.8,4,C,"XX,ZZ",1.8444496000293655e-07,1.7570202713280803e-12
3.0,0.2,0.8,4,C,"XY,XZ",1.0755130051897438e-07,1.024532278987334e-12
3.0,0.2,0.8,4,C,"XY,YI",-4.375191975089338e-07,-4.167802140574357e-12
3.0,0.2,0.8,4,C,"XY,YX",6.635806841831388e-07,6.3212608994735825e-12
3.0,0.2,0.8,4,C,"XY,YY",-2.917331676917891e-07,-2.779046331464231e-12
3.0,0.2,0.8,4,C,"XY,YZ",4.799832467686981e-07,4.572314117214393e-12
3.0,0.2,0.8,4,C,"XY,ZI",8.389377594920925e-07,7.991710100328575e-12
3.0,0.2,0.8,4,C,"XY,ZX",-9.120618845268905e-07,-8.688289556916728e-12
3.0,0.2,0.8,4,C,"XY,ZY",4.9456573497763124e-08,4.711226708748964e-13
3.0,0.2,0.8,4,C,"XY,ZZ",-7.459400805870925e-07,-7.1058154300706106e-12
3.0,0.2,0.8,4,C,"XZ,YI",-1.2289777320514528e-07,-1.1707225766379484e-12
3.0,0.2,0.8,4,C,"XZ,YX",-5.40170465303948e-07,-5.14565677206169e-12
3.0,0.2,0.8,4,C,"XZ,YY",-8.39763425800155e-07,-7.999575386756545e-12
3.0,0.2,0.8,4,C,"XZ,YZ",-4.3742350683332305e-07,-4.16689059245278e-12
3.0,0.2,0.8,4,C,"XZ,ZI",-3.890892177362518e-07,-3.7064587880682424e-12
3.0,0.2,0.8,4,C,"XZ,ZX",5.5633611271339036e-08,5.299650517388645e-13
3.0,0.2,0.8,4,C,"XZ,ZY",-9.832220843035035e-08,-9.36616068723807e-13
3.0,0.2,0.8,4,C,"XZ,ZZ",8.895204114659972e-07,8.473559780006832e-12
3.0,0.2,0.8,4,C,"YI,YX",-1.9359377659558827e-08,-1.844171778269207e-13
3.0,0.2,0.8,4,C,"YI,YY",-3.110911122016282e-07,-2.963449857125707e-12
3.0,0.2,0.8,4,C,"YI,YZ",1.2046429855660894e-07,1.1475413290333881e-12
3.0,0.2,0.8,4,C,"YI,ZI",1.0554671538547885e-07,1.0054366272812725e-12
3.0,0.2,0.8,4,C,"YI,ZX",1.956651285245455e-08,1.8639034495936739e-13
3.0,0.2,0.8,4,C,"YI,ZY",-5.594611696353673e-07,-5.329419768664908e-12
3.0,0.2,0.8,4,C,"YI,ZZ",-5.6272047095861234e-08,-5.360467830348007e-13
3.0,0.2,0.8,4,C,"YX,YY",-1.755161836453887e-07,-1.6719648647823188e-12
3.0,0.2,0.8,4,C,"YX,YZ",-1.5924972879082508e-07,-1.517010829054499e-12
3.0,0.2,0.8,4,C,"YX,ZI",9.984243475313518e-09,9.510977247478964e-14
3.0,0.2,0.8,4,C,"YX,ZX",4.6717119820733807e-07,4.4502667105561085e-12
3.0,0.2,0.8,4,C,"YX,ZY",1.7218173624278407e-07,1.6402009625322366e-12
3.0,0.2,0.8,4,C,"YX,ZZ",-5.163518679735081e-07,-4.918761126100329e-12
3.0,0.2,0.8,4,C,"YY,YZ",4.413234760685892e-07,4.204041648268072e-12
3.0,0.2,0.8,4,C,"YY,ZI",-1.6125450911353745e-07,-1.5361083401304817e-12
3.0,0.2,0.8,4,C,"YY,ZX",-4.949918844104005e-07,-4.715286202659661e-12
3.0,0.2,0.8,4,C,"YY,ZY",5.708861563006563e-07,5.43825404188249e-12
3.0,0.2,0.8,4,C,"YY,ZZ",-8.607201002405871e-07,-8.199208392781085e-12
3.0,0.2,0.8,4,C,"YZ,ZI",-1.253688242542844e-07,-1.1942617765421088e-12
3.0,0.2,0.8,4,C,"YZ,ZX",-1.8400668875617418e-07,-1.7528453051761752e-12
3.0,0.2,0.8,4,C,"YZ,ZY",-4.801374754945476e-07,-4.573783298035242e-12
3.0,0.2,0.8,4,C,"YZ,ZZ",1.5978965021627678e-06,1.5221541134761924e-11
3.0,0.2,0.8,4,C,"ZI,ZX",7.37291764740992e-08,7.02343168668069e-13
3.0,0.2,0.8,4,C,"ZI,ZY",7.167342245631632e-07,6.827600828409953e-12
3.0,0.2,0.8,4,C,"ZI,ZZ",-5.492625721367413e-07,-5.232268062573744e-12
3.0,0.2,0.8,4,C,"ZX,ZY",-3.972374391503433e-07,-3.784078638453964e-12
3.0,0.2,0.8,4,C,"ZX,ZZ",3.872653601349959e-07,3.6890847444653626e-12
3.0,0.2,0.8,4,C,"ZY,ZZ",1.192879926088663e-06,1.1363358539939253e-11
3.0,0.2,0.8,4,A,"IX,IY",8.327330367570417e-08,7.932603992884485e-13
3.0,0.2,0.8,4,A,"IX,IZ",-3.6561992490825766e-08,-3.48289061221858e-13
3.0,0.2,0.8,4,A,"IX,XI",-1.6938461022436545e-06,-1.6135555767448316e-11
3.0,0.2,0.8,4,A,"IX,XX",4.6594440788333874e-07,4.438580322010161e-12
3.0,0.2,0.8,4,A,"IX,XY",-5.515951702601601e-07,-5.2544883617222996e-12
3.0,0.2,0.8,4,A,"IX,XZ",-1.3350358833239007e-07,-1.2717534325216247e-12
3.0,0.2,0.8,4,A,"IX,YI",9.814342792322615e-08,9.349130079563533e-13
3.0,0.2,0.8,4,A,"IX,YX",-6.967652486613563e-07,-6.6373766257178435e-12
3.0,0.2,0.8,4,A,"IX,YY",1.590720702479597e-06,1.5153184561038685e-11
3.0,0.2,0.8,4,A,"IX,YZ",2.212544388439667e-07,2.107666884277994e-12
3.0,0.2,0.8,4,A,"IX,ZI",1.2630619991723298e-06,1.2031912048204635e-11
3.0,0.2,0.8,4,A,"IX,ZX",-2.044804606673066e-07,-1.947878188036376e-12
3.0,0.2,0.8,4,A,"IX,ZY",6.541904089064425e-07,6.231809260273229e-12
3.0,0.2,0.8,4,A,"IX,ZZ",1.9002397122785825e-06,1.8101658591283554e-11
3.0,0.2,0.8,4,A,"IY,IZ",-8.040212074560877e-07,-7.659095483311305e-12
3.0,0.2,0.8,4,A,"IY,XI",-8.151586084296156e-08,-7.765190218998777e-13
3.0,0.2,0.8,4,A,"IY,XX",2.9041393662665663e-07,2.7664793536299405e-12
3.0,0.2,0.8,4,A,"IY,XY",-1.3886240909402322e-07,-1.3228014888548165e-12
3.0,0.2,0.8,4,A,"IY,XZ",5.145440270312611e-09,4.901539656981225e-14
3.0,0.2,0.8,4,A,"IY,YI",-4.4516427762916263e-07,-4.240629073589798e-12
3.0,0.2,0.8,4,A,"IY,YX",-4.351450397863802e-07,-4.145185945229197e-12
3.0,0.2,0.8,4,A,"IY,YY",-7.88066618345299e-07,-7.507112276570825e-12
3.0,0.2,0.8,4,A,"IY,YZ",8.496905333902891e-07,8.094140883538039e-12
3.0,0.2,0.8,4,A,"IY,ZI",1.6427088336703327e-07,1.5648422817313793e-12
3.0,0.2,0.8,4,A,"IY,ZX",6.761385612855201e-08,6.440887072145253e-13
3.0,0.2,0.8,4,A,"IY,ZY",3.5312776972707047e-07,3.3638905057067376e-12
3.0,0.2,0.8,4,A,"IY,ZZ",-2.8639104361286946e-07,-2.7281573275117117e-12
3.0,0.2,0.8,4,A,"IZ,XI",-5.731455964183562e-07,-5.4597774388275055e-12
3.0,0.2,0.8,4,A,"IZ,XX",1.2895729190043105e-07,1.2284454723025362e-12
3.0,0.2,0.8,4,A,"IZ,XY",-6.361761017922337e-07,-6.060205206830454e-12
3.0,0.2,0.8,4,A,"IZ,XZ",1.1386500986529983e-06,1.0846765914618563e-11
3.0,0.2,0.8,4,A,"IZ,YI",6.09560503910784e-07,5.806665370282579e-12
3.0,0.2,0.8,4,A,"IZ,YX",9.182957681786711e-07,8.747673450871352e-12
3.0,0.2,0.8,4,A,"IZ,YY",1.306022570580178e-06,1.2441153888319026e-11
3.0,0.2,0.8,4,A,"IZ,YZ",-1.0784498101716226e-06,-1.027329875563579e-11
3.0,0.2,0.8,4,A,"IZ,ZI",-2.7123804637726714e-07,-2.5838100744671843e-12
3.0,0.2,0.8,4,A,"IZ,ZX",-1.2654358771708137e-08,-1.2054525578901974e-13
3.0,0.2,0.8,4,A,"IZ,ZY",-5.491691568522224e-07,-5.2313781897978815e-12
3.0,0.2,0.8,4,A,"IZ,ZZ",3.9107716176967274e-07,3.725395916873121e-12
3.0,0.2,0.8,4,A,"XI,XX",2.3082736847589095e-07,2.1988584864720598e-12
3.0,0.2,0.8,4,A,"XI,XY",-1.4374965086607e-07,-1.3693572899145517e-12
3.0,0.2,0.8,4,A,"XI,XZ",-1.1240322155044435e-07,-1.0707516151353104e-12
3.0,0.2,0.8,4,A,"XI,YI",2.427384148482697e-07,2.312322958088227e-12
3.0,0.2,0.8,4,A,"XI,YX",-6.960398998165824e-07,-6.630466962130224e-12
3.0,0.2,0.8,4,A,"XI,YY",1.67220363137052e-06,1.5929389873595106e-11
3.0,0.2,0.8,4,A,"XI,YZ",-4.6861571505145576e-07,-4.464027159078797e-12
3.0,0.2,0.8,4,A,"XI,ZI",1.1394997560731724e-06,1.0854859740066038e-11
3.0,0.2,0.8,4,A,"XI,ZX",-2.819832502078202e-07,-2.6861687453115017e-12
3.0,0.2,0.8,4,A,"XI,ZY",9.76489619956909e-07,9.302027320119923e-12
3.0,0.2,0.8,4,A,"XI,ZZ",2.1172183709002666e-06,2.016859444920998e-11
3.0,0.2,0.8,4,A,"XX,XY",3.6788987296033187e-07,3.5045141076087093e-12
3.0,0.2,0.8,4,A,"XX,XZ",1.1627757010276564e-06,1.1076586086607e-11
3.0,0.2,0.8,4,A,"XX,YI",-1.0255072482993872e-06,-9.768968605199161e-12
