dataset,nbar,rate_multiplier,rate_s^-1,sector,mode,coefficient_per_gate
validation,2.0,0.75,13.5,A,"XX,ZY",-1.1536232358903721e-08
validation,2.0,0.75,13.5,A,"XX,ZZ",7.205978961958064e-09
validation,2.0,0.75,13.5,A,"XY,XZ",2.211335018306124e-09
validation,2.0,0.75,13.5,A,"XY,YI",1.801142264377582e-09
validation,2.0,0.75,13.5,A,"XY,YX",-1.0394982150743183e-10
validation,2.0,0.75,13.5,A,"XY,YY",1.4577740113605151e-09
validation,2.0,0.75,13.5,A,"XY,YZ",1.9011309376100743e-11
validation,2.0,0.75,13.5,A,"XY,ZI",-2.4044933489438253e-09
validation,2.0,0.75,13.5,A,"XY,ZX",2.3712550300065268e-09
validation,2.0,0.75,13.5,A,"XY,ZY",-3.399166838366684e-09
validation,2.0,0.75,13.5,A,"XY,ZZ",-3.923481520788432e-09
validation,2.0,0.75,13.5,A,"XZ,YI",-3.61155687863925e-09
validation,2.0,0.75,13.5,A,"XZ,YX",2.994002878861357e-10
validation,2.0,0.75,13.5,A,"XZ,YY",-2.527904026134497e-09
validation,2.0,0.75,13.5,A,"XZ,YZ",9.188781426702888e-10
validation,2.0,0.75,13.5,A,"XZ,ZI",-4.4723686463344793e-10
validation,2.0,0.75,13.5,A,"XZ,ZX",-4.826754760180325e-09
validation,2.0,0.75,13.5,A,"XZ,ZY",5.499906538016881e-10
validation,2.0,0.75,13.5,A,"XZ,ZZ",4.323211530139318e-09
validation,2.0,0.75,13.5,A,"YI,YX",-2.401560128964488e-09
validation,2.0,0.75,13.5,A,"YI,YY",1.4539282468628568e-09
validation,2.0,0.75,13.5,A,"YI,YZ",1.225206489804409e-09
validation,2.0,0.75,13.5,A,"YI,ZI",2.7441655457725788e-09
validation,2.0,0.75,13.5,A,"YI,ZX",-4.6660302081803166e-09
validation,2.0,0.75,13.5,A,"YI,ZY",8.059980956173702e-10
validation,2.0,0.75,13.5,A,"YI,ZZ",3.5891383301480675e-09
validation,2.0,0.75,13.5,A,"YX,YY",-4.178903590766854e-09
validation,2.0,0.75,13.5,A,"YX,YZ",-3.2010647079331964e-09
validation,2.0,0.75,13.5,A,"YX,ZI",6.099474045225027e-09
validation,2.0,0.75,13.5,A,"YX,ZX",1.506874051781384e-09
validation,2.0,0.75,13.5,A,"YX,ZY",9.603597689835404e-11
validation,2.0,0.75,13.5,A,"YX,ZZ",5.133356247136862e-09
validation,2.0,0.75,13.5,A,"YY,YZ",-1.3016304849584581e-09
validation,2.0,0.75,13.5,A,"YY,ZI",-1.4354229304801101e-09
validation,2.0,0.75,13.5,A,"YY,ZX",-3.049696054377291e-09
validation,2.0,0.75,13.5,A,"YY,ZY",-7.335732330239207e-10
validation,2.0,0.75,13.5,A,"YY,ZZ",2.259320488303261e-09
validation,2.0,0.75,13.5,A,"YZ,ZI",-3.764550858739735e-09
validation,2.0,0.75,13.5,A,"YZ,ZX",-1.415487752271661e-09
validation,2.0,0.75,13.5,A,"YZ,ZY",1.9734635897756202e-10
validation,2.0,0.75,13.5,A,"YZ,ZZ",-1.0494209034949991e-09
validation,2.0,0.75,13.5,A,"ZI,ZX",-2.8894166029788216e-09
validation,2.0,0.75,13.5,A,"ZI,ZY",7.766697899554792e-10
validation,2.0,0.75,13.5,A,"ZI,ZZ",-2.3321180909054774e-09
validation,2.0,0.75,13.5,A,"ZX,ZY",2.850057334712406e-09
validation,2.0,0.75,13.5,A,"ZX,ZZ",3.734951599481674e-09
validation,2.0,0.75,13.5,A,"ZY,ZZ",-7.75780010042673e-10
validation,2.0,1.5,27.0,H,IX,-6.634240902526743e-10
validation,2.0,1.5,27.0,H,IY,-3.942741096660332e-09
validation,2.0,1.5,27.0,H,IZ,2.1315059034477237e-10
validation,2.0,1.5,27.0,H,XI,1.069797857357438e-08
validation,2.0,1.5,27.0,H,XX,-0.00013880580921652935
validation,2.0,1.5,27.0,H,XY,-2.172620136617713e-09
validation,2.0,1.5,27.0,H,XZ,1.950712329923837e-09
validation,2.0,1.5,27.0,H,YI,-1.6492574566649852e-08
validation,2.0,1.5,27.0,H,YX,-9.405051430386973e-09
validation,2.0,1.5,27.0,H,YY,3.844956296231669e-09
validation,2.0,1.5,27.0,H,YZ,1.1693924845545936e-08
validation,2.0,1.5,27.0,H,ZI,1.3391874881359336e-10
validation,2.0,1.5,27.0,H,ZX,2.3494943257153897e-09
validation,2.0,1.5,27.0,H,ZY,4.402744695203698e-09
validation,2.0,1.5,27.0,H,ZZ,-1.089136492661081e-15
validation,2.0,1.5,27.0,S,IX,0.0015544445020670996
validation,2.0,1.5,27.0,S,IY,-2.630506413603753e-09
validation,2.0,1.5,27.0,S,IZ,7.626866013526676e-09
validation,2.0,1.5,27.0,S,XI,0.0015544735724330808
validation,2.0,1.5,27.0,S,XX,0.0002253244133807115
validation,2.0,1.5,27.0,S,XY,5.223029728011232e-09
validation,2.0,1.5,27.0,S,XZ,5.175835729546172e-09
validation,2.0,1.5,27.0,S,YI,5.351182358445845e-09
validation,2.0,1.5,27.0,S,YX,-5.916928424000781e-10
validation,2.0,1.5,27.0,S,YY,-5.613979896191765e-10
validation,2.0,1.5,27.0,S,YZ,1.86612495128944e-09
validation,2.0,1.5,27.0,S,ZI,-2.843717227326995e-09
validation,2.0,1.5,27.0,S,ZX,-5.136306077343795e-09
validation,2.0,1.5,27.0,S,ZY,1.6598759451072389e-09
validation,2.0,1.5,27.0,S,ZZ,6.959375921952813e-10
validation,2.0,1.5,27.0,C,"IX,IY",-1.7025381704984836e-09
validation,2.0,1.5,27.0,C,"IX,IZ",3.646500330940891e-09
validation,2.0,1.5,27.0,C,"IX,XI",0.0015544578894340557
validation,2.0,1.5,27.0,C,"IX,XX",2.297179154254133e-09
validation,2.0,1.5,27.0,C,"IX,XY",-1.989617700581859e-09
validation,2.0,1.5,27.0,C,"IX,XZ",-8.742003318498338e-09
validation,2.0,1.5,27.0,C,"IX,YI",1.1806282079475076e-09
validation,2.0,1.5,27.0,C,"IX,YX",4.450432912502846e-09
validation,2.0,1.5,27.0,C,"IX,YY",-7.1111393793123805e-09
validation,2.0,1.5,27.0,C,"IX,YZ",3.162041882803989e-10
validation,2.0,1.5,27.0,C,"IX,ZI",3.203298047737972e-09
validation,2.0,1.5,27.0,C,"IX,ZX",-8.094446503253157e-09
validation,2.0,1.5,27.0,C,"IX,ZY",-1.2101679916296392e-10
validation,2.0,1.5,27.0,C,"IX,ZZ",-7.496629364631132e-09
validation,2.0,1.5,27.0,C,"IY,IZ",-4.533307437820626e-09
validation,2.0,1.5,27.0,C,"IY,XI",-6.832183861217777e-10
validation,2.0,1.5,27.0,C,"IY,XX",2.13546966124988e-09
validation,2.0,1.5,27.0,C,"IY,XY",8.354652462928455e-10
validation,2.0,1.5,27.0,C,"IY,XZ",4.053075183552699e-10
validation,2.0,1.5,27.0,C,"IY,YI",1.6103574666622926e-10
validation,2.0,1.5,27.0,C,"IY,YX",2.8193685621310556e-09
validation,2.0,1.5,27.0,C,"IY,YY",1.6523353736835246e-09
validation,2.0,1.5,27.0,C,"IY,YZ",1.393944308118836e-09
validation,2.0,1.5,27.0,C,"IY,ZI",-2.148011358883323e-09
validation,2.0,1.5,27.0,C,"IY,ZX",-5.004059492894863e-10
validation,2.0,1.5,27.0,C,"IY,ZY",4.1397934386496895e-09
validation,2.0,1.5,27.0,C,"IY,ZZ",-7.812200492253904e-10
validation,2.0,1.5,27.0,C,"IZ,XI",8.177873618899039e-09
validation,2.0,1.5,27.0,C,"IZ,XX",1.7363411666674612e-09
validation,2.0,1.5,27.0,C,"IZ,XY",-5.485277893553742e-09
validation,2.0,1.5,27.0,C,"IZ,XZ",7.67635196218787e-10
validation,2.0,1.5,27.0,C,"IZ,YI",6.152494656929853e-10
validation,2.0,1.5,27.0,C,"IZ,YX",-3.223520416800752e-09
validation,2.0,1.5,27.0,C,"IZ,YY",-3.776639471372815e-10
validation,2.0,1.5,27.0,C,"IZ,YZ",-2.545088862077115e-10
validation,2.0,1.5,27.0,C,"IZ,ZI",6.03946956095618e-09
validation,2.0,1.5,27.0,C,"IZ,ZX",-5.204908430514653e-10
validation,2.0,1.5,27.0,C,"IZ,ZY",5.885218157651182e-10
validation,2.0,1.5,27.0,C,"IZ,ZZ",-3.6663786650383188e-09
validation,2.0,1.5,27.0,C,"XI,XX",1.8272041889668648e-08
validation,2.0,1.5,27.0,C,"XI,XY",-5.542658514369956e-09
validation,2.0,1.5,27.0,C,"XI,XZ",-5.587614609785493e-09
validation,2.0,1.5,27.0,C,"XI,YI",4.296319680343614e-09
validation,2.0,1.5,27.0,C,"XI,YX",-5.671995451608537e-10
validation,2.0,1.5,27.0,C,"XI,YY",-7.213535449979179e-09
validation,2.0,1.5,27.0,C,"XI,YZ",-1.2637976507646703e-10
validation,2.0,1.5,27.0,C,"XI,ZI",8.946076818644152e-09
validation,2.0,1.5,27.0,C,"XI,ZX",-6.540558273217562e-09
validation,2.0,1.5,27.0,C,"XI,ZY",-6.891303554053099e-11
validation,2.0,1.5,27.0,C,"XI,ZZ",-8.5999132084573e-09
validation,2.0,1.5,27.0,C,"XX,XY",3.977446258618417e-10
validation,2.0,1.5,27.0,C,"XX,XZ",3.5062243213204075e-09
validation,2.0,1.5,27.0,C,"XX,YI",3.8535942449214065e-10
validation,2.0,1.5,27.0,C,"XX,YX",-1.8312767226743795e-09
validation,2.0,1.5,27.0,C,"XX,YY",1.5991016697121707e-08
validation,2.0,1.5,27.0,C,"XX,YZ",-1.1968905231269373e-09
validation,2.0,1.5,27.0,C,"XX,ZI",8.874181941867294e-09
validation,2.0,1.5,27.0,C,"XX,ZX",1.596127178052688e-08
validation,2.0,1.5,27.0,C,"XX,ZY",-2.4980253305034986e-09
validation,2.0,1.5,27.0,C,"XX,ZZ",1.2412701663823135e-09
validation,2.0,1.5,27.0,C,"XY,XZ",-4.680016562892855e-09
validation,2.0,1.5,27.0,C,"XY,YI",-7.107432638818337e-10
validation,2.0,1.5,27.0,C,"XY,YX",-1.2212927624529786e-09
validation,2.0,1.5,27.0,C,"XY,YY",9.829171431539018e-10
validation,2.0,1.5,27.0,C,"XY,YZ",-8.108161279986183e-10
validation,2.0,1.5,27.0,C,"XY,ZI",-1.565571852324688e-09
validation,2.0,1.5,27.0,C,"XY,ZX",4.1000048551296295e-10
validation,2.0,1.5,27.0,C,"XY,ZY",-1.4507219332717006e-09
validation,2.0,1.5,27.0,C,"XY,ZZ",2.666660377319429e-09
validation,2.0,1.5,27.0,C,"XZ,YI",1.0827316615741648e-09
validation,2.0,1.5,27.0,C,"XZ,YX",4.533466743393587e-09
validation,2.0,1.5,27.0,C,"XZ,YY",1.7201896245623726e-09
validation,2.0,1.5,27.0,C,"XZ,YZ",1.3454682151172916e-09
validation,2.0,1.5,27.0,C,"XZ,ZI",-3.325243954919359e-09
validation,2.0,1.5,27.0,C,"XZ,ZX",-3.863847840495032e-10
validation,2.0,1.5,27.0,C,"XZ,ZY",3.9707017620814175e-09
validation,2.0,1.5,27.0,C,"XZ,ZZ",-1.5943997050867481e-09
validation,2.0,1.5,27.0,C,"YI,YX",6.017057250736419e-09
validation,2.0,1.5,27.0,C,"YI,YY",1.6459977432671744e-09
validation,2.0,1.5,27.0,C,"YI,YZ",-1.3453296353060755e-10
validation,2.0,1.5,27.0,C,"YI,ZI",-1.0496780314525345e-08
validation,2.0,1.5,27.0,C,"YI,ZX",6.154609929947337e-10
validation,2.0,1.5,27.0,C,"YI,ZY",-4.889471524597517e-09
validation,2.0,1.5,27.0,C,"YI,ZZ",1.494765419170414e-10
validation,2.0,1.5,27.0,C,"YX,YY",-9.157972127239052e-10
validation,2.0,1.5,27.0,C,"YX,YZ",3.7310668152115556e-09
validation,2.0,1.5,27.0,C,"YX,ZI",1.5094444772436276e-09
validation,2.0,1.5,27.0,C,"YX,ZX",4.5065327200969793e-10
validation,2.0,1.5,27.0,C,"YX,ZY",3.5927592080980288e-09
validation,2.0,1.5,27.0,C,"YX,ZZ",4.199171631018292e-09
validation,2.0,1.5,27.0,C,"YY,YZ",-4.376609185757689e-10
validation,2.0,1.5,27.0,C,"YY,ZI",9.626319422304511e-10
validation,2.0,1.5,27.0,C,"YY,ZX",8.423718863149466e-10
validation,2.0,1.5,27.0,C,"YY,ZY",-8.018125438491107e-10
validation,2.0,1.5,27.0,C,"YY,ZZ",4.346082340040726e-10
validation,2.0,1.5,27.0,C,"YZ,ZI",-3.3903861828814996e-09
validation,2.0,1.5,27.0,C,"YZ,ZX",4.988278373560174e-10
validation,2.0,1.5,27.0,C,"YZ,ZY",1.6058219295847324e-09
validation,2.0,1.5,27.0,C,"YZ,ZZ",-3.544844170124859e-10
validation,2.0,1.5,27.0,C,"ZI,ZX",-5.948071363541163e-09
validation,2.0,1.5,27.0,C,"ZI,ZY",-3.579664662642024e-09
validation,2.0,1.5,27.0,C,"ZI,ZZ",-4.403767727032932e-09
validation,2.0,1.5,27.0,C,"ZX,ZY",-4.3712063863095086e-09
validation,2.0,1.5,27.0,C,"ZX,ZZ",1.2977643553577444e-09
validation,2.0,1.5,27.0,C,"ZY,ZZ",-3.320061299199987e-10
validation,2.0,1.5,27.0,A,"IX,IY",6.6925366797465765e-09
validation,2.0,1.5,27.0,A,"IX,IZ",-4.668352008786315e-09
validation,2.0,1.5,27.0,A,"IX,XI",-2.9052069639591137e-09
validation,2.0,1.5,27.0,A,"IX,XX",8.872801207827204e-09
validation,2.0,1.5,27.0,A,"IX,XY",-7.536450917223836e-09
validation,2.0,1.5,27.0,A,"IX,XZ",2.5957497061434143e-10
validation,2.0,1.5,27.0,A,"IX,YI",4.755594014741749e-09
validation,2.0,1.5,27.0,A,"IX,YX",-6.768858029374478e-09
validation,2.0,1.5,27.0,A,"IX,YY",-1.9698456389965507e-09
validation,2.0,1.5,27.0,A,"IX,YZ",-3.878399512172226e-09
validation,2.0,1.5,27.0,A,"IX,ZI",3.203423518704223e-09
validation,2.0,1.5,27.0,A,"IX,ZX",-4.7524324020547454e-09
validation,2.0,1.5,27.0,A,"IX,ZY",2.986712734960906e-09
validation,2.0,1.5,27.0,A,"IX,ZZ",-2.36215961624383e-09
validation,2.0,1.5,27.0,A,"IY,IZ",-1.943379443988459e-10
validation,2.0,1.5,27.0,A,"IY,XI",-9.03803042074198e-09
validation,2.0,1.5,27.0,A,"IY,XX",1.0623737362900963e-08
validation,2.0,1.5,27.0,A,"IY,XY",-5.088467257288414e-11
validation,2.0,1.5,27.0,A,"IY,XZ",-3.7136809048939068e-09
validation,2.0,1.5,27.0,A,"IY,YI",-2.5112411120714657e-09
validation,2.0,1.5,27.0,A,"IY,YX",4.567159014756112e-12
validation,2.0,1.5,27.0,A,"IY,YY",1.0801795273588364e-09
validation,2.0,1.5,27.0,A,"IY,YZ",-2.981015183967215e-10
validation,2.0,1.5,27.0,A,"IY,ZI",-1.2438760878544856e-09
validation,2.0,1.5,27.0,A,"IY,ZX",-1.3106331986782636e-09
validation,2.0,1.5,27.0,A,"IY,ZY",-3.6821357732074394e-10
validation,2.0,1.5,27.0,A,"IY,ZZ",1.494010171882364e-09
validation,2.0,1.5,27.0,A,"IZ,XI",8.373693771922943e-09
validation,2.0,1.5,27.0,A,"IZ,XX",-3.3530404396911995e-09
validation,2.0,1.5,27.0,A,"IZ,XY",-4.152154208132697e-09
validation,2.0,1.5,27.0,A,"IZ,XZ",5.383273862326332e-09
validation,2.0,1.5,27.0,A,"IZ,YI",4.45692708237973e-09
validation,2.0,1.5,27.0,A,"IZ,YX",1.8137471725091493e-09
validation,2.0,1.5,27.0,A,"IZ,YY",2.0238365320728132e-09
validation,2.0,1.5,27.0,A,"IZ,YZ",6.231247570591462e-11
validation,2.0,1.5,27.0,A,"IZ,ZI",-8.077148121935544e-10
validation,2.0,1.5,27.0,A,"IZ,ZX",3.5745958896384866e-09
validation,2.0,1.5,27.0,A,"IZ,ZY",3.1867344247697547e-09
validation,2.0,1.5,27.0,A,"IZ,ZZ",-1.405618216211349e-09
validation,2.0,1.5,27.0,A,"XI,XX",-2.4883850766620366e-09
validation,2.0,1.5,27.0,A,"XI,XY",-5.343140151261526e-09
validation,2.0,1.5,27.0,A,"XI,XZ",3.789582524466304e-09
validation,2.0,1.5,27.0,A,"XI,YI",1.0692274321847814e-08
validation,2.0,1.5,27.0,A,"XI,YX",-3.9156685102666385e-09
validation,2.0,1.5,27.0,A,"XI,YY",-1.7250902055099828e-09
validation,2.0,1.5,27.0,A,"XI,YZ",-4.723754874918689e-09
validation,2.0,1.5,27.0,A,"XI,ZI",1.0477137876692633e-09
validation,2.0,1.5,27.0,A,"XI,ZX",9.457745778455112e-10
validation,2.0,1.5,27.0,A,"XI,ZY",2.9936135978565735e-09
validation,2.0,1.5,27.0,A,"XI,ZZ",-1.632150386686864e-09
validation,2.0,1.5,27.0,A,"XX,XY",1.2487848787937394e-08
validation,2.0,1.5,27.0,A,"XX,XZ",3.6620960772279965e-09
validation,2.0,1.5,27.0,A,"XX,YI",5.944952341901237e-09
validation,2.0,1.5,27.0,A,"XX,YX",1.534454756203348e-08
validation,2.0,1.5,27.0,A,"XX,YY",-4.0324459383839507e-14
validation,2.0,1.5,27.0,A,"XX,YZ",-3.516869883127821e-09
validation,2.0,1.5,27.0,A,"XX,ZI",-1.4085083896531479e-09
validation,2.0,1.5,27.0,A,"XX,ZX",-2.5769771567246192e-09
validation,2.0,1.5,27.0,A,"XX,ZY",-1.0807853070162541e-08
validation,2.0,1.5,27.0,A,"XX,ZZ",3.844908776378345e-09
validation,2.0,1.5,27.0,A,"XY,XZ",-3.874998544872113e-09
validation,2.0,1.5,27.0,A,"XY,YI",8.287377590694129e-10
validation,2.0,1.5,27.0,A,"XY,YX",-8.67033049260928e-10
validation,2.0,1.5,27.0,A,"XY,YY",-1.4851334941587583e-09
validation,2.0,1.5,27.0,A,"XY,YZ",-5.512220886223401e-10
validation,2.0,1.5,27.0,A,"XY,ZI",-9.499737591198872e-12
validation,2.0,1.5,27.0,A,"XY,ZX",1.0252552610793741e-09
validation,2.0,1.5,27.0,A,"XY,ZY",-4.574954905514683e-09
validation,2.0,1.5,27.0,A,"XY,ZZ",1.0048749273179735e-09
validation,2.0,1.5,27.0,A,"XZ,YI",-2.8309798194819936e-09
validation,2.0,1.5,27.0,A,"XZ,YX",-3.864528491241817e-11
validation,2.0,1.5,27.0,A,"XZ,YY",2.8186467472888265e-10
validation,2.0,1.5,27.0,A,"XZ,YZ",-8.070079722152955e-10
validation,2.0,1.5,27.0,A,"XZ,ZI",-1.4782186315460347e-09
validation,2.0,1.5,27.0,A,"XZ,ZX",-1.992100483602521e-09
validation,2.0,1.5,27.0,A,"XZ,ZY",-2.182891794828977e-10
validation,2.0,1.5,27.0,A,"XZ,ZZ",3.113211785497763e-09
validation,2.0,1.5,27.0,A,"YI,YX",2.2633262103507508e-09
validation,2.0,1.5,27.0,A,"YI,YY",-1.0261624067462752e-09
validation,2.0,1.5,27.0,A,"YI,YZ",4.473239547475606e-09
validation,2.0,1.5,27.0,A,"YI,ZI",-2.6091876104262483e-09
validation,2.0,1.5,27.0,A,"YI,ZX",-4.3846570732379055e-09
validation,2.0,1.5,27.0,A,"YI,ZY",3.592439639838146e-09
validation,2.0,1.5,27.0,A,"YI,ZZ",4.65891654059975e-09
validation,2.0,1.5,27.0,A,"YX,YY",-1.112546884022782e-09
validation,2.0,1.5,27.0,A,"YX,YZ",-8.387280858058305e-10
validation,2.0,1.5,27.0,A,"YX,ZI",5.564474544821844e-09
validation,2.0,1.5,27.0,A,"YX,ZX",3.6248727785022858e-09
validation,2.0,1.5,27.0,A,"YX,ZY",4.389040696189489e-09
validation,2.0,1.5,27.0,A,"YX,ZZ",-1.210208056649579e-10
validation,2.0,1.5,27.0,A,"YY,YZ",-7.938818858749571e-11
validation,2.0,1.5,27.0,A,"YY,ZI",-4.691152949967806e-10
validation,2.0,1.5,27.0,A,"YY,ZX",1.0877473053415439e-09
validation,2.0,1.5,27.0,A,"YY,ZY",4.3356560690511725e-10
validation,2.0,1.5,27.0,A,"YY,ZZ",8.351962830642663e-11
validation,2.0,1.5,27.0,A,"YZ,ZI",-1.8590199455170476e-10
validation,2.0,1.5,27.0,A,"YZ,ZX",-4.414891404112699e-09
validation,2.0,1.5,27.0,A,"YZ,ZY",1.1608957929035277e-09
validation,2.0,1.5,27.0,A,"YZ,ZZ",-9.29769674888053e-10
validation,2.0,1.5,27.0,A,"ZI,ZX",-4.091393307145191e-09
validation,2.0,1.5,27.0,A,"ZI,ZY",-4.342522275259636e-09
validation,2.0,1.5,27.0,A,"ZI,ZZ",1.2043196273656875e-09
validation,2.0,1.5,27.0,A,"ZX,ZY",4.455216828322155e-09
validation,2.0,1.5,27.0,A,"ZX,ZZ",4.095283547053226e-09
validation,2.0,1.5,27.0,A,"ZY,ZZ",1.9080765002703574e-10
validation,2.0,3.0,54.0,H,IX,-1.9455604300105188e-08
validation,2.0,3.0,54.0,H,IY,3.5456568550272764e-09
validation,2.0,3.0,54.0,H,IZ,4.694568701886707e-10
validation,2.0,3.0,54.0,H,XI,-1.3786462435033634e-08
validation,2.0,3.0,54.0,H,XX,-0.0002726345006282557
validation,2.0,3.0,54.0,H,XY,3.429247870788088e-09
validation,2.0,3.0,54.0,H,XZ,4.199755570454343e-10
validation,2.0,3.0,54.0,H,YI,-1.3996187400150654e-09
validation,2.0,3.0,54.0,H,YX,-4.028563720758539e-09
validation,2.0,3.0,54.0,H,YY,4.896984899428399e-10
validation,2.0,3.0,54.0,H,YZ,-2.887639045763582e-09
validation,2.0,3.0,54.0,H,ZI,-4.52007087565404e-11
validation,2.0,3.0,54.0,H,ZX,5.699224210418768e-10
validation,2.0,3.0,54.0,H,ZY,-8.107349600220469e-10
validation,2.0,3.0,54.0,H,ZZ,7.902150152641506e-17
validation,2.0,3.0,54.0,S,IX,0.0030869352191555217
validation,2.0,3.0,54.0,S,IY,-3.5805411643420604e-09
validation,2.0,3.0,54.0,S,IZ,-3.993692214605826e-09
validation,2.0,3.0,54.0,S,XI,0.0030869459267577667
validation,2.0,3.0,54.0,S,XX,0.0004644124181398508
validation,2.0,3.0,54.0,S,XY,-4.405454423137001e-09
validation,2.0,3.0,54.0,S,XZ,-7.37680898353979e-11
validation,2.0,3.0,54.0,S,YI,-3.6335721397863507e-09
validation,2.0,3.0,54.0,S,YX,-4.100192188593102e-09
validation,2.0,3.0,54.0,S,YY,-2.3382132818480783e-11
validation,2.0,3.0,54.0,S,YZ,2.308348813744726e-10
validation,2.0,3.0,54.0,S,ZI,-7.55551954670624e-09
validation,2.0,3.0,54.0,S,ZX,-8.03433525199855e-09
validation,2.0,3.0,54.0,S,ZY,-2.7468101577998727e-12
validation,2.0,3.0,54.0,S,ZZ,-6.454429104900405e-10
validation,2.0,3.0,54.0,C,"IX,IY",-6.000024155821121e-10
validation,2.0,3.0,54.0,C,"IX,IZ",-1.2428868666110552e-09
validation,2.0,3.0,54.0,C,"IX,XI",0.003086940841596485
validation,2.0,3.0,54.0,C,"IX,XX",-9.62618729782939e-09
validation,2.0,3.0,54.0,C,"IX,XY",1.0232582418668857e-09
validation,2.0,3.0,54.0,C,"IX,XZ",1.2501481258637237e-09
validation,2.0,3.0,54.0,C,"IX,YI",-8.015911621410649e-11
validation,2.0,3.0,54.0,C,"IX,YX",1.3888897640809554e-09
validation,2.0,3.0,54.0,C,"IX,YY",1.8095229783740653e-09
validation,2.0,3.0,54.0,C,"IX,YZ",1.4333016316117083e-10
validation,2.0,3.0,54.0,C,"IX,ZI",-2.141866725632641e-09
validation,2.0,3.0,54.0,C,"IX,ZX",9.604327938064095e-10
validation,2.0,3.0,54.0,C,"IX,ZY",-3.1434119710284234e-10
validation,2.0,3.0,54.0,C,"IX,ZZ",1.52436336448116e-09
validation,2.0,3.0,54.0,C,"IY,IZ",-3.7454039313247106e-10
validation,2.0,3.0,54.0,C,"IY,XI",-3.9866368826659334e-10
validation,2.0,3.0,54.0,C,"IY,XX",-9.671358742583181e-11
validation,2.0,3.0,54.0,C,"IY,XY",-8.415855427327838e-10
validation,2.0,3.0,54.0,C,"IY,XZ",-1.6571774171826852e-09
validation,2.0,3.0,54.0,C,"IY,YI",4.401696627076807e-10
validation,2.0,3.0,54.0,C,"IY,YX",-1.2874308314407416e-09
validation,2.0,3.0,54.0,C,"IY,YY",3.3197706256049563e-09
validation,2.0,3.0,54.0,C,"IY,YZ",1.1844624794665177e-09
validation,2.0,3.0,54.0,C,"IY,ZI",1.046960971029036e-09
validation,2.0,3.0,54.0,C,"IY,ZX",3.1624287769237945e-10
validation,2.0,3.0,54.0,C,"IY,ZY",2.3965159779132427e-09
validation,2.0,3.0,54.0,C,"IY,ZZ",-1.2109503751530033e-09
validation,2.0,3.0,54.0,C,"IZ,XI",-1.3373952989373741e-09
validation,2.0,3.0,54.0,C,"IZ,XX",-3.333717405165954e-09
validation,2.0,3.0,54.0,C,"IZ,XY",4.542606973365678e-09
validation,2.0,3.0,54.0,C,"IZ,XZ",1.0374146720465292e-09
validation,2.0,3.0,54.0,C,"IZ,YI",3.440457159872021e-10
validation,2.0,3.0,54.0,C,"IZ,YX",4.209228036380329e-11
validation,2.0,3.0,54.0,C,"IZ,YY",-1.3913308806983528e-10
validation,2.0,3.0,54.0,C,"IZ,YZ",-1.3500663821264314e-09
validation,2.0,3.0,54.0,C,"IZ,ZI",-1.842108827612745e-10
validation,2.0,3.0,54.0,C,"IZ,ZX",-5.119319611609467e-10
validation,2.0,3.0,54.0,C,"IZ,ZY",9.038000667277786e-10
validation,2.0,3.0,54.0,C,"IZ,ZZ",-1.350899190815051e-10
validation,2.0,3.0,54.0,C,"XI,XX",-1.9819004877994885e-09
validation,2.0,3.0,54.0,C,"XI,XY",1.3904695397422043e-09
validation,2.0,3.0,54.0,C,"XI,XZ",1.5710388086717674e-09
validation,2.0,3.0,54.0,C,"XI,YI",1.480047574065372e-09
validation,2.0,3.0,54.0,C,"XI,YX",-3.1184486291728225e-10
validation,2.0,3.0,54.0,C,"XI,YY",1.4237152003749774e-09
validation,2.0,3.0,54.0,C,"XI,YZ",3.5487581133347994e-11
validation,2.0,3.0,54.0,C,"XI,ZI",-6.998945549720822e-11
validation,2.0,3.0,54.0,C,"XI,ZX",1.7520646338157203e-09
validation,2.0,3.0,54.0,C,"XI,ZY",1.3542239694712107e-10
validation,2.0,3.0,54.0,C,"XI,ZZ",2.1740056401800235e-09
validation,2.0,3.0,54.0,C,"XX,XY",-4.7164210196392875e-11
validation,2.0,3.0,54.0,C,"XX,XZ",-3.450254397363318e-09
validation,2.0,3.0,54.0,C,"XX,YI",-8.715945364326667e-11
validation,2.0,3.0,54.0,C,"XX,YX",-7.02735617243159e-10
validation,2.0,3.0,54.0,C,"XX,YY",-3.257726339687573e-09
validation,2.0,3.0,54.0,C,"XX,YZ",-6.076484949550643e-10
validation,2.0,3.0,54.0,C,"XX,ZI",4.117546706402626e-09
validation,2.0,3.0,54.0,C,"XX,ZX",1.4887255126575979e-09
validation,2.0,3.0,54.0,C,"XX,ZY",3.064041220751193e-10
validation,2.0,3.0,54.0,C,"XX,ZZ",-7.38868229522745e-11
validation,2.0,3.0,54.0,C,"XY,XZ",-2.049495839448599e-09
validation,2.0,3.0,54.0,C,"XY,YI",-8.092735446391177e-10
validation,2.0,3.0,54.0,C,"XY,YX",2.0510506639423874e-09
validation,2.0,3.0,54.0,C,"XY,YY",2.680421763601796e-10
validation,2.0,3.0,54.0,C,"XY,YZ",1.3735058881381567e-09
validation,2.0,3.0,54.0,C,"XY,ZI",-1.1277974117371124e-09
validation,2.0,3.0,54.0,C,"XY,ZX",-3.650622972605786e-11
validation,2.0,3.0,54.0,C,"XY,ZY",-4.967548157765973e-10
