nbar,multiplier_heating,pauli,delta_h_heating,delta_gamma_heating,multiplier_motional_dephasing,delta_h_motional_dephasing,delta_gamma_motional_dephasing,gamma_mode_product,h_mode_product,gamma_overlap_fraction
0.01,2.0,XX,1.5701556297499294e-05,2.885019828999984e-07,4.0,-2.8927985791800392e-05,0.0006448396264276254,1.8603751087686414e-10,-4.542143974832136e-10,0.00021565305765406756
0.01,2.0,XY,1.2664875657847144e-10,-1.8780371999996704e-08,0.0,0.0,0.0,-0.0,0.0,
0.01,2.0,XY,1.2664875657847144e-10,-1.8780371999996704e-08,0.5,6.195813868058577e-09,8.00831600000578e-09,-1.5039915357363416e-16,7.846921223812683e-19,-1.38854770813949e-09
0.01,2.0,XY,1.2664875657847144e-10,-1.8780371999996704e-08,1.0,1.0447273977480614e-08,2.6621632399990557e-08,-4.999641597189877e-16,1.3231342588825414e-18,-2.3094105999189326e-09
0.01,2.0,XY,1.2664875657847144e-10,-1.8780371999996704e-08,2.0,6.8678147495900124e-09,4.235717089999037e-08,-7.954834263692543e-16,8.698001984468614e-19,-1.839565548128051e-09
0.01,2.0,XY,1.2664875657847144e-10,-1.8780371999996704e-08,4.0,-2.938413636669494e-09,8.062683029999942e-08,-1.514201866214595e-15,-3.7214643339741575e-19,-1.7552495774403631e-09
0.01,2.0,XZ,-4.087017993517145e-09,2.1163792034682456e-08,0.0,0.0,0.0,0.0,-0.0,
0.01,2.0,XZ,-4.087017993517145e-09,2.1163792034682456e-08,0.5,1.3943016143746803e-09,-7.93689663387072e-09,-1.6797482976001115e-16,-5.698535786339322e-18,-1.5508136804386442e-09
0.01,2.0,XZ,-4.087017993517145e-09,2.1163792034682456e-08,1.0,-2.0322841476283152e-09,-2.6967897722598544e-08,-5.707429790136622e-16,8.305981879296579e-18,-2.6363487460867333e-09
0.01,2.0,XZ,-4.087017993517145e-09,2.1163792034682456e-08,2.0,8.838804418976033e-10,-7.102773512251417e-08,-1.5032162148274007e-15,-3.61243527015339e-18,-3.4762066292256572e-09
0.01,2.0,XZ,-4.087017993517145e-09,2.1163792034682456e-08,4.0,-5.889237241632604e-09,-1.50716340138415e-07,-3.1897292789178793e-15,2.4069418574643732e-17,-3.6975063192639703e-09
0.01,2.0,YI,2.9857024852792437e-10,4.2402780381730785e-08,0.0,0.0,0.0,0.0,0.0,
0.01,2.0,YI,2.9857024852792437e-10,4.2402780381730785e-08,0.5,-5.430881325459999e-10,-4.8834037916554e-09,-2.0706989849287532e-16,-1.621499587068255e-19,-1.9117556591579373e-09
0.01,2.0,YI,2.9857024852792437e-10,4.2402780381730785e-08,1.0,6.108758375224868e-09,-2.104275643166067e-08,-8.922713795979603e-16,1.8238935062879283e-18,-4.121537398212748e-09
0.01,2.0,YI,2.9857024852792437e-10,4.2402780381730785e-08,2.0,3.1142147583927854e-09,-5.941436383438963e-08,-2.5193342211898715e-15,9.29811874382664e-19,-5.8259924517517605e-09
0.01,2.0,YI,2.9857024852792437e-10,4.2402780381730785e-08,4.0,-5.362895579366717e-09,-1.2772135261127744e-07,-5.415740464833595e-15,-1.6012010659608277e-18,-6.277879042766047e-09
0.01,2.0,YX,-4.909182800162067e-09,-1.8691011499985793e-08,0.0,0.0,0.0,-0.0,-0.0,
0.01,2.0,YX,-4.909182800162067e-09,-1.8691011499985793e-08,0.5,-3.267722354997382e-09,7.950699899990886e-09,-1.4860662326366553e-16,1.6041846380858233e-17,-1.3719983207623933e-09
0.01,2.0,YX,-4.909182800162067e-09,-1.8691011499985793e-08,1.0,-7.241657177373409e-09,2.5694729999996366e-08,-4.80260493918962e-16,3.555061885983172e-17,-2.2183963666558613e-09
0.01,2.0,YX,-4.909182800162067e-09,-1.8691011499985793e-08,2.0,-6.533529512801564e-11,4.1474637199980825e-08,-7.752029208625802e-16,3.207429070859669e-19,-1.792666621020321e-09
0.01,2.0,YX,-4.909182800162067e-09,-1.8691011499985793e-08,4.0,6.61558301860432e-10,7.950786589999356e-08,-1.486082435876108e-15,-3.2477106367976576e-18,-1.7226537794026277e-09
0.01,2.0,YY,-8.171237210196356e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
0.01,2.0,YY,-8.171237210196356e-09,0.0,0.5,2.9546647481813728e-09,-3.9618140625780063e-10,-0.0,-2.414326653399508e-17,-0.0
0.01,2.0,YY,-8.171237210196356e-09,0.0,1.0,-3.95674915951982e-09,1.8643179301632827e-09,0.0,3.233153596368152e-17,0.0
0.01,2.0,YY,-8.171237210196356e-09,0.0,2.0,1.9113133460572233e-09,-3.9618140625780063e-10,-0.0,-1.561779473364769e-17,-0.0
0.01,2.0,YY,-8.171237210196356e-09,0.0,4.0,-1.171047382117378e-08,-3.9618140625780063e-10,-0.0,9.56890594366055e-17,-0.0
0.01,2.0,YZ,1.383935121126909e-09,0.0,0.0,0.0,0.0,0.0,0.0,
0.01,2.0,YZ,1.383935121126909e-09,0.0,0.5,1.3014651379832504e-09,0.0,0.0,1.801143313377299e-18,0.0
0.01,2.0,YZ,1.383935121126909e-09,0.0,1.0,-6.008916273340616e-09,0.0,0.0,-8.3159502705871e-18,0.0
0.01,2.0,YZ,1.383935121126909e-09,0.0,2.0,-1.3667727179067723e-09,0.0,0.0,-1.8915247669092633e-18,0.0
0.01,2.0,YZ,1.383935121126909e-09,0.0,4.0,1.1222943646272084e-08,0.0,0.0,1.553182587450403e-17,0.0
0.01,2.0,ZI,-8.119597164183633e-11,-3.958070740001725e-08,0.0,0.0,0.0,-0.0,-0.0,
0.01,2.0,ZI,-8.119597164183633e-11,-3.958070740001725e-08,0.5,9.003921788748712e-11,2.6826053700000586e-08,-1.0617941821968734e-15,-7.310821782245527e-21,-9.802926699873228e-09
0.01,2.0,ZI,-8.119597164183633e-11,-3.958070740001725e-08,1.0,1.2162225973851857e-12,4.382369310000048e-08,-1.7345727737792738e-15,-9.875237552744806e-23,-8.012255823193772e-09
0.01,2.0,ZI,-8.119597164183633e-11,-3.958070740001725e-08,2.0,4.72575341052041e-12,9.653386399998461e-08,-3.82087862517645e-15,-3.8371213990692653e-22,-8.835830451596113e-09
0.01,2.0,ZI,-8.119597164183633e-11,-3.958070740001725e-08,4.0,1.4966258342714498e-10,1.945994803000009e-07,-7.702385089949757e-15,-1.2151998879794428e-20,-8.928537519383326e-09
0.01,2.0,ZX,-4.165722168160942e-09,1.582759791621518e-08,0.0,0.0,0.0,0.0,-0.0,
0.01,2.0,ZX,-4.165722168160942e-09,1.582759791621518e-08,0.5,1.6773571712020809e-09,-3.001087959709375e-08,-4.750001353747456e-16,-6.987403952000237e-18,-4.385399343471938e-09
0.01,2.0,ZX,-4.165722168160942e-09,1.582759791621518e-08,1.0,-1.7463355033832032e-09,-4.7680214051529246e-08,-7.54663256566678e-16,7.274748519489908e-18,-3.485904519763995e-09
0.01,2.0,ZX,-4.165722168160942e-09,1.582759791621518e-08,2.0,1.067227280867415e-09,-7.951190853770524e-08,-1.2584825178856753e-15,-4.445772342375515e-18,-2.9102568401586125e-09
0.01,2.0,ZX,-4.165722168160942e-09,1.582759791621518e-08,4.0,-5.867108999622447e-09,-1.5083640813290226e-07,-2.3873780190537062e-15,2.4440746022743795e-17,-2.7674277470085703e-09
0.01,2.0,ZY,3.6732236657688937e-09,0.0,0.0,0.0,0.0,0.0,0.0,
0.01,2.0,ZY,3.6732236657688937e-09,0.0,0.5,-1.519304134627719e-10,-2.6496328050466113e-09,-0.0,-5.580743902815067e-19,-0.0
0.01,2.0,ZY,3.6732236657688937e-09,0.0,1.0,1.0783761560312164e-09,-2.6496328050466113e-09,-0.0,3.9611168169347534e-18,-0.0
0.01,2.0,ZY,3.6732236657688937e-09,0.0,2.0,1.0114651308021121e-09,-2.6496328050466113e-09,-0.0,3.715337655562348e-18,-0.0
0.01,2.0,ZY,3.6732236657688937e-09,0.0,4.0,7.198791293177924e-09,-1.5987251272722538e-09,-0.0,2.6442770543032207e-17,-0.0
0.01,2.0,ZZ,1.5235656588472602e-16,1.2401933427159777e-10,0.0,0.0,0.0,0.0,0.0,
0.01,2.0,ZZ,1.5235656588472602e-16,1.2401933427159777e-10,0.5,-1.2879822714343967e-16,3.398399511216207e-09,4.214672449699572e-19,-1.9623255579615373e-32,3.8911613739393595e-12
0.01,2.0,ZZ,1.5235656588472602e-16,1.2401933427159777e-10,1.0,1.4763627934714488e-16,-1.6010414966450429e-09,-1.9856010055512073e-19,2.2493356521329093e-32,-9.171793458169155e-13
0.01,2.0,ZZ,1.5235656588472602e-16,1.2401933427159777e-10,2.0,-9.396419243823079e-17,5.7991307160791435e-09,7.192043307621095e-19,-1.4316061676020383e-32,1.6631691686815054e-12
0.01,2.0,ZZ,1.5235656588472602e-16,1.2401933427159777e-10,4.0,4.548413189304008e-16,1.5346157035238395e-08,1.9032201791376623e-18,6.92980613747153e-32,2.206196207879931e-12
1.0,2.0,IX,-2.251527804918149e-11,0.00047852373075139994,0.0,0.0,0.0,0.0,-0.0,
1.0,2.0,IX,-2.251527804918149e-11,0.00047852373075139994,0.5,2.025560574923846e-09,0.0003193070487067,1.5279600020234904e-07,-4.560605954987031e-20,0.4999244932048392
1.0,2.0,IX,-2.251527804918149e-11,0.00047852373075139994,1.0,7.689487898214149e-09,0.0006376147371092,3.0511378278356743e-07,-1.7313095808410773e-19,0.4999217211280066
1.0,2.0,IX,-2.251527804918149e-11,0.00047852373075139994,2.0,7.340857323771178e-09,0.0012712755262628,6.083355076402244e-07,-1.652814437640784e-19,0.49992518478540904
1.0,2.0,IX,-2.251527804918149e-11,0.00047852373075139994,4.0,9.17787041282837e-09,0.0025268626309948,1.2091637332799298e-06,-2.0664230424418683e-19,0.49992257433919846
1.0,2.0,IY,2.848691689071276e-09,1.2397112598365023e-08,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,IY,2.848691689071276e-09,1.2397112598365023e-08,0.5,-3.0100335869766634e-09,-2.4550434742583757e-08,-3.0435450384262345e-16,-8.574657663045822e-18,-9.958000921924306e-10
1.0,2.0,IY,2.848691689071276e-09,1.2397112598365023e-08,1.0,4.210218462839819e-09,-4.8626385379393834e-08,-6.028267747998361e-16,1.1993614344266233e-17,-9.877174215160038e-10
1.0,2.0,IY,2.848691689071276e-09,1.2397112598365023e-08,2.0,-3.010410297414506e-09,-8.662902118367684e-08,-1.0739497299001906e-15,-8.57573079493929e-18,-8.825631751354511e-10
1.0,2.0,IY,2.848691689071276e-09,1.2397112598365023e-08,4.0,-1.0810750377482382e-09,-1.7801003351060004e-07,-2.2068104290696395e-15,-3.079649475295822e-18,-9.123945090434488e-10
1.0,2.0,IZ,-3.04474202406211e-10,-1.7511229300019296e-08,0.0,0.0,0.0,-0.0,-0.0,
1.0,2.0,IZ,-3.04474202406211e-10,-1.7511229300019296e-08,0.5,1.874670988840133e-10,3.1458923999984865e-08,-5.508844316956152e-16,-5.707889541011623e-20,-1.8024072617421327e-09
1.0,2.0,IZ,-3.04474202406211e-10,-1.7511229300019296e-08,1.0,6.365499057102455e-10,5.479248539998552e-08,-9.59483775757106e-16,-1.9381302483287581e-19,-1.5720914872965359e-09
1.0,2.0,IZ,-3.04474202406211e-10,-1.7511229300019296e-08,2.0,-1.5679047635160664e-10,1.1216671749999575e-07,-1.9641771099729125e-15,4.773865523204532e-20,-1.6141448137122533e-09
1.0,2.0,IZ,-3.04474202406211e-10,-1.7511229300019296e-08,4.0,6.05091491193861e-11,2.383330366999769e-07,-4.173504455423209e-15,-1.8423474916403567e-20,-1.7255141168613452e-09
1.0,2.0,XI,4.212202834666246e-09,0.0004785199613491001,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,XI,4.212202834666246e-09,0.0004785199613491001,0.5,1.244245488633086e-08,0.0003193066182229,1.5279459061053397e-07,5.241014374240973e-17,0.4999198812420075
1.0,2.0,XI,4.212202834666246e-09,0.0004785199613491001,1.0,6.344882737093708e-09,0.0006376199559413999,3.051138766724936e-07,2.672593305081105e-17,0.49992187496279283
1.0,2.0,XI,4.212202834666246e-09,0.0004785199613491001,2.0,1.0015169599790025e-08,0.0012712644222858,6.08325402216687e-07,4.218592577789876e-17,0.4999168802303308
1.0,2.0,XI,4.212202834666246e-09,0.0004785199613491001,4.0,1.1159209634170042e-08,0.0025268515873354,1.2091489239066479e-06,4.7004854453685936e-17,0.49991645147939734
1.0,2.0,XX,1.6161119545402003e-05,6.13892904800014e-07,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,XX,1.6161119545402003e-05,6.13892904800014e-07,0.5,-2.060579507219898e-05,7.748384492909998e-05,4.756678263859902e-11,-3.330127174898632e-10,0.0001556310353182974
1.0,2.0,XX,1.6161119545402003e-05,6.13892904800014e-07,1.0,-4.088084437610037e-05,0.00015549916568210006,9.545983451456306e-11,-6.606802130791332e-10,0.0001564086824716371
1.0,2.0,XX,1.6161119545402003e-05,6.13892904800014e-07,2.0,-8.044023700599923e-05,0.00031306688001459996,1.9218953636884022e-10,-1.3000042865144236e-09,0.00015793980176451812
1.0,2.0,XX,1.6161119545402003e-05,6.13892904800014e-07,4.0,-0.0001555532513458982,0.0006342491771569,3.89361069731868e-10,-2.513914690677026e-09,0.0001609793471061348
1.0,2.0,XY,-6.103497826731367e-09,3.400526299998999e-09,0.0,0.0,0.0,0.0,-0.0,
1.0,2.0,XY,-6.103497826731367e-09,3.400526299998999e-09,0.5,-6.147986423826472e-10,2.181804159998653e-08,7.419282427522644e-17,3.7524221776598816e-18,2.4274725795248956e-10
1.0,2.0,XY,-6.103497826731367e-09,3.400526299998999e-09,1.0,-1.6322697160635746e-10,5.013727809999443e-08,1.704931327893949e-16,9.962554664633453e-19,2.793489681357341e-10
1.0,2.0,XY,-6.103497826731367e-09,3.400526299998999e-09,2.0,-1.0534057912824523e-08,9.782137479999887e-08,3.3264415770945545e-16,6.429459957758683e-17,2.733642700814302e-10
1.0,2.0,XY,-6.103497826731367e-09,3.400526299998999e-09,4.0,-5.251176090522646e-09,1.790727325000081e-07,6.089415364789629e-16,3.205054185628869e-17,2.5176377041417095e-10
1.0,2.0,XZ,9.892011059371174e-10,1.7759249288436686e-09,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,XZ,9.892011059371174e-10,1.7759249288436686e-09,0.5,8.790335016599494e-11,-2.870888802131589e-08,-5.098482991643627e-17,8.695409119977989e-20,-1.6681434869600385e-10
1.0,2.0,XZ,9.892011059371174e-10,1.7759249288436686e-09,1.0,2.308255449760216e-09,-5.532697387316014e-08,-9.825655213882743e-17,2.283328843688184e-18,-1.6099103819308623e-10
1.0,2.0,XZ,9.892011059371174e-10,1.7759249288436686e-09,2.0,4.605152566373694e-11,-1.2207280154069838e-07,-2.1679213138991203e-16,4.555422011666013e-20,-1.7815801475330182e-10
1.0,2.0,XZ,9.892011059371174e-10,1.7759249288436686e-09,4.0,1.5692372624535486e-09,-2.3804179584378392e-07,-4.2274435934569105e-16,1.5522912354967848e-18,-1.747814978193251e-10
1.0,2.0,YI,-2.889999965811475e-09,9.290411521781726e-09,0.0,0.0,0.0,0.0,-0.0,
1.0,2.0,YI,-2.889999965811475e-09,9.290411521781726e-09,0.5,1.970603952752151e-09,-2.3975810862760048e-08,-2.227451494834454e-16,-5.6950453560816735e-18,-7.287871136801895e-10
1.0,2.0,YI,-2.889999965811475e-09,9.290411521781726e-09,1.0,-1.6032321849205941e-09,-4.4051523907917404e-08,-4.09256785266159e-16,4.633340959608373e-18,-6.705575690715477e-10
1.0,2.0,YI,-2.889999965811475e-09,9.290411521781726e-09,2.0,-2.490335065438849e-09,-9.756612665076257e-08,-9.064294671718598e-16,7.19706825397739e-18,-7.448963823082105e-10
1.0,2.0,YI,-2.889999965811475e-09,9.290411521781726e-09,4.0,3.1723774102835873e-09,-1.8941871919503958e-07,-1.7597778512507332e-15,-9.168170607260662e-18,-7.275711712556803e-10
1.0,2.0,YX,2.872564492479089e-09,3.881803299995599e-09,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,YX,2.872564492479089e-09,3.881803299995599e-09,0.5,-5.550450542517631e-09,2.076941880001129e-08,8.062279843687446e-17,-1.5944027145697443e-17,2.6378512262057715e-10
1.0,2.0,YX,2.872564492479089e-09,3.881803299995599e-09,1.0,-8.847837878093785e-09,4.9034797600008275e-08,1.9034343913832842e-16,-2.5415984923823734e-17,3.1187322588752615e-10
1.0,2.0,YX,2.872564492479089e-09,3.881803299995599e-09,2.0,-3.288883726085423e-09,9.674979939999794e-08,3.7556369058482426e-16,-9.447530611445309e-18,3.0863519399454137e-10
1.0,2.0,YX,2.872564492479089e-09,3.881803299995599e-09,4.0,-1.2274220842374118e-09,1.7890784449999864e-07,6.944850611751943e-16,-3.525849096465066e-18,2.8713130411300735e-10
1.0,2.0,YY,1.1205735539789607e-09,5.140215405811835e-09,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,YY,1.1205735539789607e-09,5.140215405811835e-09,0.5,1.2589605792495118e-10,0.0,0.0,1.4107579306090366e-19,0.0
1.0,2.0,YY,1.1205735539789607e-09,5.140215405811835e-09,1.0,3.0329763905135165e-09,3.462985937243578e-09,1.7800493664729176e-17,3.3986731330520116e-18,2.9165688120067625e-11
1.0,2.0,YY,1.1205735539789607e-09,5.140215405811835e-09,2.0,-4.4015654989283797e-10,6.956139776690594e-09,3.575605684512549e-17,-4.932277894205352e-19,2.938403742835378e-11
1.0,2.0,YY,1.1205735539789607e-09,5.140215405811835e-09,4.0,2.5729438469437637e-09,1.6091425034455039e-09,8.271339086357202e-18,2.8831728307580725e-18,3.419742930982233e-12
1.0,2.0,YZ,1.7988249061435913e-09,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,YZ,1.7988249061435913e-09,0.0,0.5,9.113698448849571e-10,0.0,0.0,1.6393947756872824e-18,0.0
1.0,2.0,YZ,1.7988249061435913e-09,0.0,1.0,-1.7237452483828053e-09,0.0,0.0,-3.1007158846376613e-18,0.0
1.0,2.0,YZ,1.7988249061435913e-09,0.0,2.0,2.66362264956597e-09,0.0,0.0,4.79139076260745e-18,0.0
1.0,2.0,YZ,1.7988249061435913e-09,0.0,4.0,-7.359801519413927e-11,0.0,0.0,-1.3238994277395218e-19,0.0
1.0,2.0,ZI,2.2854202099075312e-10,-1.7708766199996855e-08,0.0,0.0,0.0,-0.0,0.0,
1.0,2.0,ZI,2.2854202099075312e-10,-1.7708766199996855e-08,0.5,-4.299474326549346e-10,3.211966940000217e-08,-5.687997158258316e-16,-9.826105517874448e-20,-1.8610232551422103e-09
1.0,2.0,ZI,2.2854202099075312e-10,-1.7708766199996855e-08,1.0,-1.016163335861579e-09,5.548213910001876e-08,-9.825202295979361e-16,-2.3223602243451067e-19,-1.6098361724029537e-09
1.0,2.0,ZI,2.2854202099075312e-10,-1.7708766199996855e-08,2.0,-3.0994553186978335e-10,1.126112952999983e-07,-1.994207099946475e-15,-7.083557825057416e-20,-1.6388232158408296e-09
1.0,2.0,ZI,2.2854202099075312e-10,-1.7708766199996855e-08,4.0,-3.413398925567497e-11,2.388386423999981e-07,-4.229537677786222e-15,-7.801050888968612e-21,-1.7486807666716675e-09
1.0,2.0,ZX,2.391477767764027e-10,4.5988878619185065e-09,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,ZX,2.391477767764027e-10,4.5988878619185065e-09,0.5,9.87980452773997e-11,-2.8895634008479533e-08,-1.3288778050403612e-16,2.362733287794451e-20,-4.3478792791445624e-10
1.0,2.0,ZX,2.391477767764027e-10,4.5988878619185065e-09,1.0,8.75669433787638e-10,-5.948900815278522e-08,-2.73583277511415e-16,2.0941439828136499e-19,-4.4825973352493764e-10
1.0,2.0,ZX,2.391477767764027e-10,4.5988878619185065e-09,2.0,-3.302244343449326e-10,-1.105086994585984e-07,-5.082171165765484e-16,-7.897243931083579e-20,-4.17648703264414e-10
1.0,2.0,ZX,2.391477767764027e-10,4.5988878619185065e-09,4.0,1.6002836979062536e-09,-2.2697382759646423e-07,-1.0438271807065631e-15,3.8270428856580096e-19,-4.3156502050268224e-10
1.0,2.0,ZY,-5.238647904071081e-09,0.0,0.0,0.0,0.0,0.0,-0.0,
1.0,2.0,ZY,-5.238647904071081e-09,0.0,0.5,6.117189902432555e-09,0.0,0.0,-3.2045804061183085e-17,0.0
1.0,2.0,ZY,-5.238647904071081e-09,0.0,1.0,4.278205082070656e-09,0.0,0.0,-2.2412010086375692e-17,0.0
1.0,2.0,ZY,-5.238647904071081e-09,0.0,2.0,8.804976017640459e-10,0.0,0.0,-4.612616916020832e-18,0.0
1.0,2.0,ZY,-5.238647904071081e-09,0.0,4.0,1.6751263043633619e-09,0.0,0.0,-8.775396903407461e-18,0.0
1.0,2.0,ZZ,2.2021466538635356e-16,-5.327221171481965e-09,0.0,0.0,0.0,-0.0,0.0,
1.0,2.0,ZZ,2.2021466538635356e-16,-5.327221171481965e-09,0.5,-4.989838717444656e-17,-5.2930650619072664e-11,2.819732825982389e-19,-1.0988356634939466e-32,9.22572254597947e-13
1.0,2.0,ZZ,2.2021466538635356e-16,-5.327221171481965e-09,1.0,-1.0871384233343338e-16,-6.392197036619797e-09,3.4052647385765266e-17,-2.3940382412321831e-32,5.5794457840446434e-11
1.0,2.0,ZZ,2.2021466538635356e-16,-5.327221171481965e-09,2.0,-4.8401331712549604e-17,-1.0814948929203168e-08,5.761362490414732e-17,-1.0658683067333014e-32,4.734640952998124e-11
1.0,2.0,ZZ,2.2021466538635356e-16,-5.327221171481965e-09,4.0,7.893799766586456e-17,-5.670963407810388e-09,3.0210476328787017e-17,1.738330474225712e-32,1.2490367253517515e-11
2.0,2.0,IX,-1.1810520536226375e-09,0.0004693849161644,0.0,0.0,0.0,0.0,-0.0,
2.0,2.0,IX,-1.1810520536226375e-09,0.0004693849161644,0.5,-7.980008731146034e-09,0.0005207355858129,2.4442542929060775e-07,9.4248056998466e-18,0.4999351369702482
2.0,2.0,IX,-1.1810520536226375e-09,0.0004693849161644,1.0,-1.3254350545600252e-08,0.001038986858892,4.876847596569347e-07,1.5654077931315504e-17,0.4999349381538374
2.0,2.0,IX,-1.1810520536226375e-09,0.0004693849161644,2.0,9.60857215359697e-10,0.0020681049428544996,9.707372652209406e-07,-1.134822387438699e-18,0.49993201040347085
2.0,2.0,IX,-1.1810520536226375e-09,0.0004693849161644,4.0,-1.9757658414855956e-08,0.0040974254478521,1.923269700329937e-06,2.3334823045640213e-17,0.49992729791385804
2.0,2.0,IY,9.626333395970165e-09,1.3569676300003689e-08,0.0,0.0,0.0,0.0,0.0,
2.0,2.0,IY,9.626333395970165e-09,1.3569676300003689e-08,0.5,-9.90222209549965e-09,-2.7196428599993768e-08,-3.6904673261807793e-16,-9.532209125222196e-17,-7.548291082286786e-10
2.0,2.0,IY,9.626333395970165e-09,1.3569676300003689e-08,1.0,-1.8566739088180183e-09,-5.198830219999614e-08,-7.054644322407172e-16,-1.7872962053881354e-17,-7.231850295057296e-10
2.0,2.0,IY,9.626333395970165e-09,1.3569676300003689e-08,2.0,-2.197002420711926e-09,-1.0936528789999382e-07,-1.4840515552596264e-15,-2.1149077773526508e-17,-7.64290095934949e-10
2.0,2.0,IY,9.626333395970165e-09,1.3569676300003689e-08,4.0,-1.7619320048040668e-08,-2.2757174689999702e-07,-3.0880749404593273e-15,-1.6960944899274052e-16,-8.027022733600432e-10
2.0,2.0,IZ,9.77308426663573e-10,-1.2809379099982436e-08,0.0,0.0,0.0,-0.0,0.0,
2.0,2.0,IZ,9.77308426663573e-10,-1.2809379099982436e-08,0.5,-1.0879353975679652e-09,3.604294419997864e-08,-4.616877361370396e-16,-1.063248431708757e-18,-9.443122275494921e-10
2.0,2.0,IZ,9.77308426663573e-10,-1.2809379099982436e-08,1.0,-3.8756803321675837e-10,6.921841569999788e-08,-8.866449274014489e-16,-3.7877350476816554e-19,-9.089166068192797e-10
2.0,2.0,IZ,9.77308426663573e-10,-1.2809379099982436e-08,2.0,-3.237300395534953e-10,1.4761723189998734e-07,-1.8908850850969584e-15,-3.1638409561976277e-19,-9.738103356105386e-10
2.0,2.0,IZ,9.77308426663573e-10,-1.2809379099982436e-08,4.0,-5.645201535871246e-10,2.6919667299999577e-07,-3.4482422369109522e-15,-5.517103031221114e-19,-8.963227693732188e-10
2.0,2.0,XI,1.0784399903319918e-08,0.0004693676412418999,0.0,0.0,0.0,0.0,0.0,
2.0,2.0,XI,1.0784399903319918e-08,0.0004693676412418999,0.5,-4.354881724021019e-09,0.0005207368506259001,2.4441702728601426e-07,-4.696478604350196e-17,0.49991795194441246
2.0,2.0,XI,1.0784399903319918e-08,0.0004693676412418999,1.0,-1.2300389273472792e-08,0.0010389862103149998,4.87666506818412e-07,-1.3265231689163735e-16,0.4999162268213274
2.0,2.0,XI,1.0784399903319918e-08,0.0004693676412418999,2.0,-9.46776800922955e-09,0.0020681120918121,9.70704894357697e-07,-1.0210419640339058e-16,0.4999153393315756
2.0,2.0,XI,1.0784399903319918e-08,0.0004693676412418999,4.0,-2.2212359246409593e-08,0.0040974547790745995,1.923212684749595e-06,-2.395469649094869e-16,0.4999124775041076
