n_bar,row_pauli,column_pauli,component,is_diagonal,real,imag,abs
18.25,XZ,YX,"XZ,YX",False,-1.3113305225372327e-09,3.048622773057611e-09,3.318687775573841e-09
18.25,XZ,YY,"XZ,YY",False,1.1327668530264733e-08,3.1747027226794013e-09,1.1764132424830059e-08
18.25,XZ,YZ,"XZ,YZ",False,3.858244462784098e-09,-1.2496127504610897e-09,4.055561904436804e-09
18.25,XZ,ZI,"XZ,ZI",False,5.511522614990994e-09,-7.033340380694784e-09,8.935589429146183e-09
18.25,XZ,ZX,"XZ,ZX",False,-6.35100099680845e-13,5.722009846946877e-09,5.7220098821925465e-09
18.25,XZ,ZY,"XZ,ZY",False,2.4783591905268624e-09,-2.6119879739465966e-09,3.6006590304152114e-09
18.25,XZ,ZZ,"XZ,ZZ",False,-4.3591382989809083e-10,1.5179591723818548e-08,1.5185849524110165e-08
18.25,YI,YI,"YI,YI",True,0.00011462280934164268,3.993410085069084e-18,0.00011462280934164268
18.25,YI,YX,"YI,YX",False,1.8238094408231753e-09,5.984312348315848e-08,5.987090870445336e-08
18.25,YI,YY,"YI,YY",False,-1.767163585852502e-08,5.097444980179873e-10,1.767898620876115e-08
18.25,YI,YZ,"YI,YZ",False,6.3621032551897626e-09,-6.289183021891461e-10,6.393113174387315e-09
18.25,YI,ZI,"YI,ZI",False,-1.1832130798767666e-08,1.565832170625271e-08,1.9626063229686467e-08
18.25,YI,ZX,"YI,ZX",False,7.737534744823451e-05,-9.0670959712277e-09,7.737534797949048e-05
18.25,YI,ZY,"YI,ZY",False,5.001433022453535e-09,7.546359314109104e-10,5.058043857764098e-09
18.25,YI,ZZ,"YI,ZZ",False,-6.85532731409415e-10,1.0382286825687131e-08,1.0404894754713775e-08
18.25,YX,YX,"YX,YX",True,0.0001309817292032972,-1.0879915000793822e-18,0.0001309817292032972
18.25,YX,YY,"YX,YY",False,4.970448795304253e-09,-3.5568892831072674e-09,6.112022791108098e-09
18.25,YX,YZ,"YX,YZ",False,-3.3149584717965047e-09,-1.2072268758926615e-08,1.2519130267614079e-08
18.25,YX,ZI,"YX,ZI",False,-8.218748390431685e-05,9.067095803447416e-09,8.218748440446738e-05
18.25,YX,ZX,"YX,ZX",False,-6.414009187623848e-09,-1.565832165730131e-08,1.6921068257720443e-08
18.25,YX,ZY,"YX,ZY",False,7.576492638428653e-09,6.278658837914904e-09,9.839959222633522e-09
18.25,YX,ZZ,"YX,ZZ",False,-6.347762038227955e-09,2.195638833398482e-09,6.716763564447938e-09
18.25,YY,YY,"YY,YY",True,6.418869811369854e-08,-2.6415260281627632e-18,6.418869811369854e-08
18.25,YY,YZ,"YY,YZ",False,-1.4634868690757591e-08,7.408677526519083e-09,1.6403288825344315e-08
18.25,YY,ZI,"YY,ZI",False,5.08112081408366e-09,1.0372094520066932e-09,5.185903216860706e-09
18.25,YY,ZX,"YY,ZX",False,7.496805141548417e-09,-8.070504157181969e-09,1.1015222407261608e-08
18.25,YY,ZY,"YY,ZY",False,-1.3333094543618904e-08,3.977402855639353e-09,1.3913703446068135e-08
18.25,YY,ZZ,"YY,ZZ",False,1.0709898340302126e-08,-1.9760245837177615e-08,2.247597023501547e-08
18.25,YZ,YZ,"YZ,YZ",True,7.105256225010481e-08,-6.623233113818848e-18,7.105256225010481e-08
18.25,YZ,ZI,"YZ,ZI",False,1.1063126025817768e-09,-1.046197489491612e-08,1.0520306377500915e-08
18.25,YZ,ZX,"YZ,ZX",False,-8.1396072900492e-09,-2.1159510696865634e-09,8.410140056237458e-09
18.25,YZ,ZY,"YZ,ZY",False,1.0709898538385863e-08,-1.2988518079426442e-09,1.0788370716726205e-08
18.25,YZ,ZZ,"YZ,ZZ",False,-9.56729613248442e-09,-3.977402702409201e-09,1.036112385524772e-08
18.25,ZI,ZI,"ZI,ZI",True,0.0001310269780158968,-3.2021861608797492e-18,0.0001310269780158968
18.25,ZI,ZX,"ZI,ZX",False,-1.8238095453548928e-09,5.4426101259871756e-08,5.4456650462616054e-08
18.25,ZI,ZY,"ZI,ZY",False,1.9458530997739198e-08,-4.3074687682594767e-10,1.94632980622985e-08
18.25,ZI,ZZ,"ZI,ZZ",False,-6.441100958154422e-09,2.415813398097571e-09,6.879239487586222e-09
18.25,ZX,ZX,"ZX,ZX",True,0.00011455199467048038,3.8307799183691e-18,0.00011455199467048038
18.25,ZX,ZY,"ZX,ZY",False,-6.757343863457102e-09,3.4778917541028465e-09,7.599830731158288e-09
18.25,ZX,ZZ,"ZX,ZZ",False,3.3939560640568763e-09,1.0285373744612521e-08,1.0830874887612406e-08
18.25,ZY,ZY,"ZY,ZY",True,6.419519511796775e-08,-1.7223039267893438e-19,6.419519511796775e-08
18.25,ZY,ZZ,"ZY,ZZ",False,-1.0870552471797508e-08,-7.408677390980193e-09,1.3155128723266983e-08
18.25,ZZ,ZZ,"ZZ,ZZ",True,4.206208539803136e-08,5.977879387252772e-18,4.206208539803136e-08
18.5,II,II,"II,II",True,0.8879155268356511,3.8346670153292006e-18,0.8879155268356511
18.5,II,IX,"II,IX",False,3.280617922859207e-08,5.761313501765078e-08,6.629870829918607e-08
18.5,II,IY,"II,IY",False,1.6845956145556646e-08,-3.833382965397222e-09,1.72766045106501e-08
18.5,II,IZ,"II,IZ",False,9.316203863907191e-09,-5.630895417064234e-09,1.0885707952714618e-08
18.5,II,XI,"II,XI",False,2.5591975630083047e-08,4.520423841798126e-08,5.194586015844244e-08
18.5,II,XX,"II,XX",False,-0.006516386717960038,0.21527702398384652,0.2153756261771504
18.5,II,XY,"II,XY",False,-1.3495900091919921e-09,2.871902435915702e-09,3.173202923597762e-09
18.5,II,XZ,"II,XZ",False,1.334544950072876e-09,-8.03136667736211e-09,8.141490092729187e-09
18.5,II,YI,"II,YI",False,-1.008473204834305e-08,-3.228805687563023e-09,1.0589004044522635e-08
18.5,II,YX,"II,YX",False,6.509156783018888e-09,1.0579531234140155e-08,1.2421578126794837e-08
18.5,II,YY,"II,YY",False,5.349322311932331e-09,-2.320927112997584e-08,2.381775630872201e-08
18.5,II,YZ,"II,YZ",False,1.1816547060346236e-08,-3.963748236897893e-09,1.2463630470889628e-08
18.5,II,ZI,"II,ZI",False,7.012015384999515e-09,-2.0005258139130673e-09,7.291807957674313e-09
18.5,II,ZX,"II,ZX",False,1.2817332901862894e-08,-1.8626844927695367e-09,1.2951973449508812e-08
18.5,II,ZY,"II,ZY",False,1.1392724024095466e-08,-8.363850757473336e-09,1.4133228936888035e-08
18.5,II,ZZ,"II,ZZ",False,1.767692126009024e-08,2.7319897876673346e-18,1.767692126009024e-08
18.5,IX,IX,"IX,IX",True,0.006541407545301008,-9.412234547470706e-19,0.006541407545301008
18.5,IX,IY,"IX,IY",False,-8.496740963370469e-09,-7.273675239590285e-09,1.118485397712668e-08
18.5,IX,IZ,"IX,IZ",False,1.790854366147535e-09,1.39801105969086e-08,1.4094348217017551e-08
18.5,IX,XI,"IX,XI",False,0.0065163867179596335,1.6457967676724784e-08,0.006516386717980417
18.5,IX,XX,"IX,XX",False,-2.559197574799282e-08,4.042708106893904e-08,4.784661018756106e-08
18.5,IX,XY,"IX,XY",False,-6.26445001809521e-10,1.7172028494932878e-08,1.7183451224101602e-08
18.5,IX,XZ,"IX,XZ",False,-2.1378475866971544e-08,6.055331642086819e-09,2.2219502057659677e-08
18.5,IX,YI,"IX,YI",False,-8.649018319271481e-09,-1.7120868427838998e-08,1.9181492476094445e-08
18.5,IX,YX,"IX,YX",False,1.3986889483560508e-08,7.743892426351402e-09,1.5987524740754527e-08
18.5,IX,YY,"IX,YY",False,-1.466239274330973e-08,1.1816547130928183e-08,1.8831265147528162e-08
18.5,IX,YZ,"IX,YZ",False,-4.2382304486815497e-10,-5.349322163396633e-09,5.366085498868589e-09
18.5,IX,ZI,"IX,ZI",False,-6.275995119009899e-09,-2.7717701657478036e-10,6.2821128477888205e-09
18.5,IX,ZX,"IX,ZX",False,-1.1527101554742805e-08,5.9026832672866e-09,1.2950511187102199e-08
18.5,IX,ZY,"IX,ZY",False,-6.977557773604539e-18,-9.492197511947603e-10,9.492197511947603e-10
18.5,IX,ZZ,"IX,ZZ",False,-8.363850747547347e-09,1.1392724015961333e-08,1.4133228924457087e-08
18.5,IY,IY,"IY,IY",True,0.00011469802685136428,-2.9164795234391115e-18,0.00011469802685136428
18.5,IY,IZ,"IY,IZ",False,-1.8826344162318515e-08,3.8334076214083066e-08,4.2707524321894306e-08
18.5,IY,XI,"IY,XI",False,-3.761576345274586e-09,1.6028292157334745e-08,1.646376646099573e-08
18.5,IY,XX,"IY,XX",False,5.737611321141561e-09,4.015638710890334e-09,7.003251953834932e-09
18.5,IY,XY,"IY,XY",False,-5.622622285781798e-10,5.0461336820250744e-08,5.04644692085479e-08
18.5,IY,XZ,"IY,XZ",False,7.765128358420625e-05,7.942073906028773e-09,7.765128399035884e-05
18.5,IY,YI,"IY,YI",False,8.615555643042004e-13,-4.238230508123923e-10,4.238239265047622e-10
18.5,IY,YX,"IY,YX",False,1.4936446344678457e-08,3.1587353606482765e-09,1.5266795291942192e-08
18.5,IY,YY,"IY,YY",False,3.010149100913198e-08,3.132465558339345e-09,3.026403974103648e-08
18.5,IY,YZ,"IY,YZ",False,-2.2471052135524233e-08,-6.591827785149744e-10,2.248071853862636e-08
18.5,IY,ZI,"IY,ZI",False,-2.7349123748727093e-09,1.9338271810078337e-08,1.9530706651288947e-08
18.5,IY,ZX,"IY,ZX",False,-9.325472939636224e-19,-4.400964031950946e-09,4.400964031950946e-09
18.5,IY,ZY,"IY,ZY",False,6.1786413298506836e-09,-1.521088438147245e-08,1.6417874781757278e-08
18.5,IY,ZZ,"IY,ZZ",False,1.2052225637540937e-08,-2.5711463472643484e-08,2.8396047202441384e-08
18.5,IZ,IZ,"IZ,IZ",True,0.00013099706416283552,-4.175383679030437e-18,0.00013099706416283552
18.5,IZ,XI,"IZ,XI",False,1.1821844740474796e-08,-2.920200339260601e-09,1.2177174675979208e-08
18.5,IZ,XX,"IZ,XX",False,8.222086138830447e-09,9.441653240488401e-10,8.276119177095265e-09
18.5,IZ,XY,"IZ,XY",False,-8.243904299470688e-05,7.942073497176185e-09,8.243904337727156e-05
18.5,IZ,XZ,"IZ,XZ",False,5.622626265841291e-10,4.121238588333575e-08,4.1216221193338735e-08
18.5,IZ,YI,"IZ,YI",False,-3.1587354484024243e-09,-1.4938169266438547e-08,1.5268480954756542e-08
18.5,IZ,YX,"IZ,YX",False,5.893647752122644e-09,8.613826340576873e-13,5.893647815070081e-09
18.5,IZ,YY,"IZ,YY",False,-1.5929714934669655e-08,3.2433589893660075e-09,1.6256543157563935e-08
18.5,IZ,YZ,"IZ,YZ",False,-3.4003648493921414e-08,3.408242110028782e-09,3.417402851843396e-08
18.5,IZ,ZI,"IZ,ZI",False,3.427557958290972e-08,-5.742974480763231e-19,3.427557958290972e-08
18.5,IZ,ZX,"IZ,ZX",False,-1.93382718245407e-08,2.734912374067085e-09,1.9530706665496003e-08
18.5,IZ,ZY,"IZ,ZY",False,8.149683928646367e-09,-1.917012684294532e-08,2.083053314995681e-08
18.5,IZ,ZZ,"IZ,ZZ",False,-1.2719348477241432e-08,1.1308726929328009e-08,1.701966892884854e-08
18.5,XI,XI,"XI,XI",True,0.006541428101262264,2.74506165044923e-18,0.006541428101262264
18.5,XI,XX,"XI,XX",False,-3.2806178994843465e-08,5.283481692313419e-08,6.219134392777515e-08
18.5,XI,XY,"XI,XY",False,-1.168496384570517e-08,7.1393151761671504e-09,1.3693363402031202e-08
18.5,XI,XZ,"XI,XZ",False,-1.2622136078520307e-08,1.0791887856872418e-08,1.660672040771429e-08
18.5,XI,YI,"XI,YI",False,-1.2974756694629304e-08,-6.178641313641861e-09,1.4370800943839907e-08
18.5,XI,YX,"XI,YX",False,-6.795127191707061e-09,-9.258119827854218e-10,6.857906486599665e-09
18.5,XI,YY,"XI,YY",False,-1.9062495245822042e-08,1.1392724062266133e-08,2.220749617935182e-08
18.5,XI,YZ,"XI,YZ",False,2.238161723711993e-18,-9.749424799160994e-09,9.749424799160994e-09
18.5,XI,ZI,"XI,ZI",False,2.3954316519203076e-09,-2.1058962926021633e-08,2.1194763794828553e-08
18.5,XI,ZX,"XI,ZX",False,-2.247105213406056e-08,1.5767140211116138e-09,2.252630043118571e-08
18.5,XI,ZY,"XI,ZY",False,4.2382304609022044e-10,-5.349322167950282e-09,5.366085503504533e-09
18.5,XI,ZZ,"XI,ZZ",False,-3.963748227663054e-09,1.1816547056386683e-08,1.2463630464198734e-08
18.5,XX,XX,"XX,XX",True,0.09801902899678355,6.253144031557968e-18,0.09801902899678355
18.5,XX,XY,"XX,XY",False,3.3357485125034224e-09,3.967743106292332e-09,5.183647701782898e-09
18.5,XX,XZ,"XX,XZ",False,1.5150778543046295e-09,-1.914110319166307e-08,1.9200971129047053e-08
18.5,XX,YI,"XX,YI",False,8.934988716924732e-09,7.467148613672923e-09,1.164441204141496e-08
18.5,XX,YX,"XX,YX",False,9.07259922553484e-09,1.6635540549259087e-09,9.223853251263043e-09
18.5,XX,YY,"XX,YY",False,2.837556572349298e-08,-3.467458499594111e-19,2.837556572349298e-08
18.5,XX,YZ,"XX,YZ",False,-1.1392724061953505e-08,1.906249523148397e-08,2.2207496166883908e-08
18.5,XX,ZI,"XX,ZI",False,1.592971493710911e-08,5.631473967704359e-10,1.5939666024357172e-08
18.5,XX,ZX,"XX,ZX",False,2.1196550983384036e-09,1.7156805450905545e-08,1.728724706296911e-08
18.5,XX,ZY,"XX,ZY",False,-1.1816547130517201e-08,1.4662392728396846e-08,1.883126513565881e-08
18.5,XX,ZZ,"XX,ZZ",False,-5.349322308462884e-09,-2.320927111609805e-08,2.3817756294419547e-08
18.5,XY,XY,"XY,XY",True,0.000130900088846711,-1.6817168938539456e-18,0.000130900088846711
18.5,XY,XZ,"XY,XZ",False,-9.575770677605834e-09,-3.833407644901518e-08,3.9511983008563815e-08
18.5,XY,YI,"XY,YI",False,1.933654887965964e-08,-2.7349123249620902e-09,1.9529000691297442e-08
18.5,XY,YX,"XY,YX",False,-3.427385673882011e-08,-3.2848022372028316e-18,3.427385673882011e-08
18.5,XY,YY,"XY,YY",False,2.3560188875894736e-10,-1.8067809769151122e-08,1.8069345812846117e-08
18.5,XY,YZ,"XY,YZ",False,-1.3819942557075684e-08,3.3944139495305097e-09,1.423070125965825e-08
18.5,XY,ZI,"XY,ZI",False,5.893647755592091e-09,-8.613822003768219e-13,5.893647818539464e-09
18.5,XY,ZX,"XY,ZX",False,-3.15873534947157e-09,-1.4936446349288315e-08,1.5266795294139812e-08
18.5,XY,ZY,"XY,ZY",False,8.756702896149451e-09,4.5547977269679555e-08,4.638208791085927e-08
18.5,XY,ZZ,"XY,ZZ",False,-1.4787456785111952e-08,-1.0579531227689152e-08,1.8182281462159897e-08
18.5,XZ,XZ,"XZ,XZ",True,0.00011458833136988286,-3.241742001613085e-18,0.00011458833136988286
18.5,XZ,YI,"XZ,YI",False,4.6188365387846934e-18,-4.399241025339427e-09,4.399241025339427e-09
18.5,XZ,YX,"XZ,YX",False,-2.7349123242598536e-09,1.9336548889461335e-08,1.9529000700904202e-08
18.5,XZ,YY,"XZ,YY",False,-2.0361280338739357e-08,-5.081277750397106e-10,2.0367619666237406e-08
18.5,XZ,YZ,"XZ,YZ",False,3.6665555775885443e-09,1.1527101572794771e-08,1.2096185368663683e-08
18.5,XZ,ZI,"XZ,ZI",False,-1.493816928625321e-08,-3.1587354500718787e-09,1.526848097448792e-08
18.5,XZ,ZX,"XZ,ZX",False,8.615561064052869e-13,4.2382304957911234e-10,4.2382392527258677e-10
18.5,XZ,ZY,"XZ,ZY",False,-1.0884915126908184e-08,-1.7120868425399543e-08,2.028806331220005e-08
18.5,XZ,ZZ,"XZ,ZZ",False,-2.2159952228114103e-09,-4.164581985254434e-08,4.170473529490505e-08
18.5,YI,YI,"YI,YI",True,0.00011469582032971811,-2.4465320313129163e-18,0.00011469582032971811
18.5,YI,YX,"YI,YX",False,-7.589065303377768e-09,6.74374113553491e-08,6.786308541828539e-08
18.5,YI,YY,"YI,YY",False,3.1699224716565405e-08,6.438378179744498e-09,3.234646133994754e-08
18.5,YI,YZ,"YI,YZ",False,7.273675261545379e-09,-1.3187168465492864e-08,1.506013824464127e-08
18.5,YI,ZI,"YI,ZI",False,-3.460311934933604e-08,3.382120831203457e-08,4.8386465053674155e-08
18.5,YI,ZX,"YI,ZX",False,7.765230267025355e-05,-2.1825558997907337e-10,7.765230267056027e-05
18.5,YI,ZY,"YI,ZY",False,-2.137847586561629e-08,1.3662956454085317e-09,2.1422091264099325e-08
18.5,YI,ZZ,"YI,ZZ",False,1.0450721348917065e-08,-2.901924729065843e-08,3.084370746244844e-08
18.5,YX,YX,"YX,YX",True,0.00013092322816529028,1.8111321276765514e-18,0.00013092322816529028
18.5,YX,YY,"YX,YY",False,-9.404679121342998e-10,-2.5774668926947797e-08,2.5791821149106988e-08
18.5,YX,YZ,"YX,YZ",False,1.2062615510301368e-08,4.394592527927131e-08,4.557138402112295e-08
18.5,YX,ZI,"YX,ZI",False,-8.240897440039627e-05,2.1825599969907585e-10,8.240897440068529e-05
18.5,YX,ZX,"YX,ZX",False,-2.044510699187456e-08,-3.3821208198470774e-08,3.952058354722897e-08
18.5,YX,ZY,"YX,ZY",False,-1.0512673844523188e-08,1.7929096701258652e-09,1.0664466064766336e-08
18.5,YX,ZZ,"YX,ZZ",False,-1.3609926640539838e-08,-2.871902433367827e-09,1.390963431394442e-08
18.5,YY,YY,"YY,YY",True,5.6312601554031616e-08,5.91521941414659e-18,5.6312601554031616e-08
18.5,YY,YZ,"YY,YZ",False,-1.8380139729750136e-08,-1.3116962857858077e-08,2.2580616712117667e-08
18.5,YY,ZI,"YY,ZI",False,-8.222086141757793e-09,-6.525610213650723e-09,1.0496965713147214e-08
18.5,YY,ZX,"YY,ZX",False,-2.3669063527521057e-08,3.3664047567312262e-09,2.3907263525045484e-08
18.5,YY,ZY,"YY,ZY",False,-3.38178145404718e-08,-8.791495191156865e-09,3.494187985769913e-08
18.5,YY,ZZ,"YY,ZZ",False,-1.4715671861891422e-08,-2.914865280916057e-08,3.265264091824499e-08
18.5,YZ,YZ,"YZ,YZ",True,3.7885456631722107e-08,1.1788101158716384e-18,3.7885456631722107e-08
18.5,YZ,ZI,"YZ,ZI",False,5.29140690428234e-09,1.5862857500287902e-08,1.6722118140389005e-08
18.5,YZ,ZX,"YZ,ZX",False,-8.450612336087446e-09,1.6028292157009485e-08,1.8119575003991818e-08
18.5,YZ,ZY,"YZ,ZY",False,-1.4715672266190413e-08,1.5438881635464272e-08,2.1328621061845552e-08
18.5,YZ,ZZ,"YZ,ZZ",False,-1.5188008597950448e-08,8.791494796434979e-09,1.754895968219085e-08
18.5,ZI,ZI,"ZI,ZI",True,0.00013099024550388555,-5.344604299896062e-18,0.00013099024550388555
18.5,ZI,ZX,"ZI,ZX",False,7.589065654618948e-09,5.328102137591943e-08,5.3818780703127234e-08
18.5,ZI,ZY,"ZI,ZY",False,-3.686021731720211e-08,6.7141546933756385e-09,3.746672515603605e-08
18.5,ZI,ZZ,"ZI,ZZ",False,-2.0426208217905195e-08,8.026176024401463e-09,2.194651415910724e-08
18.5,ZX,ZX,"ZX,ZX",True,0.00011457421723277039,-6.132818901051999e-18,0.00011457421723277039
18.5,ZX,ZY,"ZX,ZY",False,6.10146036363404e-09,1.2622136094132819e-08,1.4019491365517071e-08
18.5,ZX,ZZ,"ZX,ZZ",False,1.0899173669487557e-09,-3.878493297353758e-08,3.8800244143930064e-08
18.5,ZY,ZY,"ZY,ZY",True,4.6533802416785005e-08,1.7209132673279766e-18,4.6533802416785005e-08
18.5,ZY,ZZ,"ZY,ZZ",False,2.485056456148474e-10,1.3116962512045795e-08,1.3119316315963922e-08
18.5,ZZ,ZZ,"ZZ,ZZ",True,1.0076667905645209e-07,3.421553162585472e-18,1.0076667905645209e-07
18.75,II,II,"II,II",True,0.8860636383822276,1.208322576570712e-17,0.8860636383822276
18.75,II,IX,"II,IX",False,1.0833135488443725e-07,2.0762132388790023e-07,2.3418432181523652e-07
18.75,II,IY,"II,IY",False,7.488761963025684e-09,3.527442892457054e-09,8.277947154844979e-09
18.75,II,IZ,"II,IZ",False,1.6826349757970141e-09,1.954205623752043e-09,2.5787943077491716e-09
18.75,II,XI,"II,XI",False,1.0898297135186967e-07,2.0332964421942805e-07,2.3069510671681278e-07
18.75,II,XX,"II,XX",False,-0.006559878453197397,0.2169733952117918,0.2170725368052189
18.75,II,XY,"II,XY",False,3.379698909622418e-09,5.684140356749382e-10,3.4271648976457537e-09
18.75,II,XZ,"II,XZ",False,-1.3158837064958497e-09,1.0789528250202386e-09,1.701672450162019e-09
18.75,II,YI,"II,YI",False,-5.463293362833951e-10,4.24748796034516e-09,4.282479388970943e-09
18.75,II,YX,"II,YX",False,5.156490463786853e-09,5.4781204212629695e-09,7.523243798587358e-09
18.75,II,YY,"II,YY",False,-4.321598443468229e-09,-3.628182060344541e-10,4.336801835133475e-09
18.75,II,YZ,"II,YZ",False,1.4531772225678126e-09,-2.2694732711535037e-09,2.6948530514056026e-09
18.75,II,ZI,"II,ZI",False,-7.519694256163941e-09,1.825360366828527e-09,7.738070959546271e-09
18.75,II,ZX,"II,ZX",False,1.2777925973796268e-09,4.44584901901297e-09,4.625832619299661e-09
18.75,II,ZY,"II,ZY",False,-1.0903589782820786e-09,-8.605639937451192e-09,8.674440698660363e-09
18.75,II,ZZ,"II,ZZ",False,6.553514786400424e-09,-6.540489600753386e-18,6.553514786400424e-09
18.75,IX,IX,"IX,IX",True,0.00658490990689988,-3.1316043392665773e-18,0.00658490990689988
18.75,IX,IY,"IX,IY",False,8.594872151560542e-10,-6.902717090842902e-09,6.956020522484922e-09
18.75,IX,IZ,"IX,IZ",False,1.6926392690387875e-09,6.3940435497909465e-09,6.614289123686337e-09
18.75,IX,XI,"IX,XI",False,0.006559878453197557,5.205975755150607e-09,0.006559878453199623
18.75,IX,XX,"IX,XX",False,-1.0898297118440986e-07,1.938184891834762e-07,2.2235758308982221e-07
18.75,IX,XY,"IX,XY",False,-1.7119277297109048e-09,-5.759998297630477e-09,6.009016303893602e-09
18.75,IX,XZ,"IX,XZ",False,6.507467963361849e-09,5.888183297582171e-10,6.534052824980838e-09
18.75,IX,YI,"IX,YI",False,-3.1326242371390417e-09,-5.577570055988188e-09,6.397079203868515e-09
18.75,IX,YX,"IX,YX",False,-1.031243471204017e-09,-1.9081014511966513e-09,2.168943117041034e-09
18.75,IX,YY,"IX,YY",False,6.3737235883212885e-09,1.4531771235660326e-09,6.5372835438566416e-09
18.75,IX,YZ,"IX,YZ",False,-2.5435361366135956e-09,4.321598411159004e-09,5.0145576979023024e-09
18.75,IX,ZI,"IX,ZI",False,-1.1783427680131657e-09,-2.421982675204492e-09,2.693416372921134e-09
18.75,IX,ZX,"IX,ZX",False,5.180307812054083e-09,-3.402933201950833e-09,6.198027380107957e-09
18.75,IX,ZY,"IX,ZY",False,-4.3145715918239735e-18,1.0657765091249752e-08,1.0657765091249752e-08
18.75,IX,ZZ,"IX,ZZ",False,-8.605639936819341e-09,-1.0903589782206224e-09,8.6744406980258e-09
18.75,IY,IY,"IY,IY",True,0.00011478638774117789,-1.0746645939150432e-18,0.00011478638774117789
18.75,IY,IZ,"IY,IZ",False,6.986083691678211e-09,1.0955132304604009e-07,1.0977384819019949e-07
18.75,IY,XI,"IY,XI",False,-2.5982825308517447e-09,-2.1850568619015054e-09,3.394929395417849e-09
18.75,IY,XX,"IY,XX",False,9.305113497438705e-10,-3.0065273908960654e-09,3.1472302623434565e-09
18.75,IY,XY,"IY,XY",False,-1.196504754113515e-09,1.9704132836455157e-07,1.970449611314475e-07
18.75,IY,XZ,"IY,XZ",False,7.771367875742831e-05,-1.1741012232108572e-08,7.77136796443466e-05
18.75,IY,YI,"IY,YI",False,-8.126784835360557e-13,-2.5435361443233325e-09,2.543536274151702e-09
18.75,IY,YX,"IY,YX",False,-3.8861160973259036e-09,8.202023755617508e-10,3.971728875285e-09
18.75,IY,YY,"IY,YY",False,-4.7791421676750844e-09,-1.1927160612510592e-09,4.925725475665117e-09
18.75,IY,YZ,"IY,YZ",False,-1.2551589645025043e-09,1.194004460020991e-10,1.2608253220317631e-09
18.75,IY,ZI,"IY,ZI",False,1.7233338550836598e-09,2.448425226409579e-09,2.9941051526952603e-09
18.75,IY,ZX,"IY,ZX",False,-5.2502981558063866e-18,-6.335354068448277e-09,6.335354068448277e-09
18.75,IY,ZY,"IY,ZY",False,-8.59522048533064e-10,3.897093997594359e-10,9.437433804670285e-10
18.75,IY,ZZ,"IY,ZZ",False,-1.2094919537961441e-09,1.941471067468263e-09,2.2873960505592318e-09
18.75,IZ,IZ,"IZ,IZ",True,0.00013105108201936355,-1.01315757820266e-17,0.00013105108201936355
18.75,IZ,XI,"IZ,XI",False,-1.4375872027730216e-09,2.9753648411228217e-10,1.4680548099286549e-09
18.75,IZ,XX,"IZ,XX",False,-3.7539970613943864e-09,1.3702347086835814e-09,3.996252881617838e-09
18.75,IZ,XY,"IZ,XY",False,-8.257369731962633e-05,-1.1741012069098749e-08,8.257369815434348e-05
18.75,IZ,XZ,"IZ,XZ",False,1.1965044669226067e-09,1.9650533903792813e-07,1.9650898171165216e-07
18.75,IZ,YI,"IZ,YI",False,-8.202022164053784e-10,3.887741417812165e-09,3.973319142425944e-09
18.75,IZ,YX,"IZ,YX",False,-9.031315782032086e-10,-8.126527337344586e-13,9.03131943822321e-10
18.75,IZ,YY,"IZ,YY",False,-1.1557093365535498e-09,-1.4581991465006932e-09,1.8606474199730578e-09
