time_sim,alpha_real_per_spin_eigenvalue,alpha_imag_per_spin_eigenvalue,alpha_abs_per_spin_eigenvalue
8.940003142479972,0.31000113610893404,0.24268872192803392,0.3936985142718885
8.965186249923578,0.30694063207148836,0.24342501252516996,0.3917502882440853
8.990369357367182,0.3038710998504211,0.24412270927195945,0.38978653453728523
9.015552464810789,0.300793026105118,0.2447817015519808,0.387807330988156
9.040735572254395,0.29770689884918244,0.24540188488521703,0.38581275604574644
9.065918679698,0.29461320737306285,0.24598316094462067,0.3838028887683761
9.091101787141605,0.2915124421664772,0.24652543757170317,0.38177780882050155
9.116284894585212,0.28840509484064963,0.24702862879114595,0.37973759646955935
9.141468002028816,0.2852916580503672,0.2474926548244315,0.3776823325827843
9.166651109472422,0.28217262541587135,0.24791744210249195,0.37561209862400347
9.191834216916028,0.2790484914445979,0.24830292327737286,0.3735269766504084
9.217017324359633,0.275919751452775,0.2486490372329111,0.3714270493093021
9.242200431803239,0.2727869014868919,0.24895572909442448,0.3693123998348224
9.267383539246843,0.2696504382450554,0.24922295023741184,0.36718311204464443
9.29256664669045,0.26651085899823873,0.24945065829526222,0.36503927033665673
9.317749754134056,0.263368661511443,0.24963881716597192,0.3628809596856173
9.34293286157766,0.26022434396477867,0.24978739701786823,0.36070826563978475
9.368115969021266,0.25707840487448064,0.24989637429433917,0.35852127431752756
9.393299076464872,0.2539313430138724,0.24996573171756822,0.3563200724039108
9.418482183908477,0.2507836573342871,0.2499954582912737,0.3541047471472602
9.443665291352083,0.24763584688596071,0.2499855493024521,0.3518753863557036
9.46884839879569,0.24448841073891142,0.24993600632212531,0.3496320783936911
